DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3319.431039,0.077200003,136.1421967,0.277399987,0.224199995,92.86000061,38.19290161,0.270099998,0,2.185199976,4.835000038,Claystone
3319.583439,0.076800004,165.4315033,0.276300013,0.215800002,94.09899902,36.88270187,0.258899987,0,2.175400019,4.859399796,Claystone
3319.735839,0.076499999,160.8063049,0.275200009,0.216100007,94.87740326,36.93159866,0.250400007,0,2.16869998,4.900100231,Claystone
3319.88824,0.076300003,131.2411957,0.271600008,0.221399993,94.75469971,37.76110077,0.239199996,0,2.166199923,4.911699772,Claystone
3320.04064,0.076300003,171.824295,0.275099993,0.213499993,95.22299957,36.52289963,0.254900008,0,2.174099922,4.929299831,Claystone
3320.19304,0.076399997,176.675293,0.2755,0.212699994,96.0923996,36.39649963,0.252600014,0,2.170300007,4.911300182,Claystone
3320.345441,0.076200001,209.5375061,0.270799994,0.202700004,96.48590088,34.8280983,0.242200002,0,2.171999931,4.870200157,Claystone
3320.497841,0.076499999,252.8334045,0.278100014,0.2007,96.31310272,34.50719833,0.257699996,0,2.16869998,4.895899773,Claystone
3320.650241,0.075599998,175.8876953,0.261299998,0.202800006,95.58260345,34.83390045,0.237000003,0,2.193500042,4.868700027,Claystone
3320.802642,0.075999998,121.026001,0.261200011,0.217099994,94.61440277,37.09090042,0.241099998,0,2.198699951,4.830200195,Claystone
3320.955042,0.075999998,79.145401,0.255299985,0.229399994,93.71179962,39.0102005,0.2359,0,2.209899902,4.813600063,Claystone
3321.107442,0.076099999,67.64520264,0.254000008,0.234500006,92.95729828,39.82020187,0.224099994,0,2.199899912,4.792699814,Claystone
3321.259843,0.076099999,97.28720093,0.255800009,0.221799999,92.74440002,37.81809998,0.231299996,0,2.202899933,4.772699833,Claystone
3321.412243,0.076099999,86.27149963,0.248999998,0.221599996,92.87550354,37.78649902,0.216600001,0,2.205600023,4.704599857,Claystone
3321.564643,0.077,125.1785965,0.255100012,0.211500004,92.77680206,36.20610046,0.230299994,0,2.203799963,4.616399765,Claystone
3321.717043,0.077100001,97.73269653,0.252700001,0.219400004,92.46510315,37.44599915,0.225500003,0,2.20510006,4.591300011,Claystone
3321.869444,0.077600002,101.4004974,0.258300006,0.221900001,92.38330078,37.84280014,0.233700007,0,2.198499918,4.583799839,Claystone
3322.021844,0.077399999,73.97979736,0.256999999,0.233199999,92.61319733,39.61449814,0.227799997,0,2.1954,4.618999958,Claystone
3322.174244,0.077,57.11289978,0.252799988,0.2403,92.97429657,40.72060013,0.218999997,0,2.197299957,4.651100159,Claystone
3322.326645,0.076300003,61.21549988,0.255100012,0.239199996,93.11319733,40.55609894,0.229800001,0,2.203200102,4.779799938,Claystone
3322.479045,0.075499997,68.84490204,0.252999991,0.233099997,92.83460236,39.6026001,0.226600006,0,2.205699921,4.874000072,Claystone
3322.631445,0.073899999,78.17769623,0.251599997,0.227300003,93.0644989,38.67860031,0.222200006,0,2.20449996,5.102099895,Claystone
3322.783846,0.0735,75.57530212,0.249799997,0.227300003,93.12940216,38.68220139,0.221799999,0,2.209300041,5.140399933,Claystone
3322.936246,0.072300002,53.20420074,0.240999997,0.234599993,92.48139954,39.82619858,0.2183,0,2.230999947,5.279300213,Claystone
3323.088646,0.071000002,56.32020187,0.237299994,0.229699999,91.80799866,39.06669998,0.2245,0,2.249000072,5.450600147,Claystone
3323.241046,0.071599998,63.62720108,0.236900002,0.224700004,90.69239807,38.27700043,0.225400001,0,2.251300097,5.317299843,Claystone
3323.393447,0.072099999,63.99829865,0.240099996,0.226799995,90.1678009,38.60580063,0.212099999,0,2.226300001,5.278900146,Claystone
3323.545847,0.068400003,66.44860077,0.254999995,0.236000001,90.04440308,40.04520035,0.222499996,0,2.194999933,6.236100197,Claystone
3323.698247,0.065499999,69.90190125,0.261999995,0.238999993,90.75309753,40.52180099,0.225700006,0,2.178299904,7.06069994,Claystone
3323.850648,0.063299999,71.46859741,0.266099989,0.240999997,93.40859985,40.84270096,0.236900002,0,2.179500103,7.739799976,Claystone
3324.003048,0.062700003,69.54039764,0.259600013,0.237499997,93.09690094,40.2826004,0.222399995,0,2.181499958,7.801799774,Claystone
3324.155448,0.0623,72.71050262,0.261700004,0.237299994,92.94110107,40.25220108,0.229399994,0,2.183399916,7.955800056,Claystone
3324.307849,0.061099999,79.07589722,0.261500001,0.233899996,92.94960022,39.71569824,0.232500002,0,2.187700033,8.316399574,Claystone
3324.460249,0.059900001,62.29840088,0.261700004,0.243300006,93.24500275,41.19060135,0.229800001,0,2.183900118,8.803199768,Claystone
3324.612649,0.059,69.92070007,0.263799995,0.2403,93.50730133,40.7256012,0.231999993,0,2.180299997,9.168000221,Claystone
3324.76505,0.059999999,95.1085968,0.277200013,0.237900004,93.58139801,40.3526001,0.256000012,0,2.169300079,9.033900261,Claystone
3324.91745,0.060400002,121.8628998,0.275700003,0.227200001,93.53130341,38.67139816,0.249799997,0,2.166599989,8.810500145,Claystone
3325.06985,0.059900001,108.1169968,0.269899994,0.227799997,92.85089874,38.75780106,0.232999995,0,2.163700104,8.86950016,Claystone
3325.22225,0.059300002,87.9496994,0.259200007,0.228100002,92.90869904,38.81560135,0.223499998,0,2.183799982,8.878399849,Claystone
