DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3104.089408,0.137199998,0.001,0.244100004,1,132.6369934,210.9564056,0.449600011,0,2.222800016,1.436499953,Claystone
3104.241808,0.138099998,0.001,0.250800014,1,132.8161926,211.2261047,0.573300004,0,2.211100101,1.431599975,Claystone
3104.394209,0.143000007,0.001,0.249799997,1,132.2933044,208.5350037,0.49000001,0,2.212800026,1.312899947,Claystone
3104.546609,0.137700006,0.001,0.248600006,1,131.3688965,206.7749023,0.496499985,0,2.214999914,1.43780005,Claystone
3104.699009,0.137099996,0.001,0.246600002,1,129.3123932,207.4568939,0.490200013,0,2.218499899,1.44690001,Claystone
3104.85141,0.139899999,0.001,0.242899999,1,126.1751022,209.5431061,0.477499992,0,2.224999905,1.3671,Claystone
3105.00381,0.139500007,0.001,0.243499994,1,123.0167999,209.8130035,0.518999994,0,2.22390008,1.378299952,Claystone
3105.15621,0.141200006,0.001,0.238900006,1,121.0450974,204.3123016,0.46419999,0,2.231899977,1.325399995,Claystone
3105.308611,0.133699998,0.001,0.239299998,1,121.3274994,203.1894989,0.437599987,0,2.23119998,1.516899943,Claystone
3105.461011,0.129600003,0.001,0.2359,1,122.6306,202.0209961,0.453299999,0,2.237200022,1.624899983,Claystone
3105.613411,0.134200007,0.001,0.243100002,1,124.3669968,209.5731049,0.462599993,0,2.224600077,1.513499975,Claystone
3105.765812,0.137600005,0.001,0.242799997,1,125.8564987,208.3287964,0.437299997,0,2.22510004,1.424100041,Claystone
3105.918212,0.137500003,0.001,0.239299998,1,127.8128967,211.6184998,0.44780001,0,2.23119998,1.416599989,Claystone
3106.070612,0.138500005,0.001,0.236599997,1,128.281601,209.1837006,0.450100005,0,2.236000061,1.383900046,Claystone
3106.223012,0.134900004,0.001,0.237399995,1,128.3014069,213.0848999,0.482300013,0,2.234600067,1.478000045,Claystone
3106.375413,0.1347,0.001,0.238100007,1,125.331398,216.5921936,0.432900012,0,2.233400106,1.484300017,Claystone
3106.527813,0.137600005,0.001,0.2333,1,125.4589005,225.1873016,0.4375,0,2.24180007,1.397199988,Claystone
3106.680213,0.137500003,0.001,0.230299994,1,127.8656006,230.097702,0.414200008,0,2.246999979,1.390300035,Claystone
3106.832614,0.138699993,0.001,0.2289,1,128.5489044,230.915802,0.459600002,0,2.2493999,1.356999993,Claystone
3106.985014,0.131699994,0.001,0.222599998,1,128.4588013,221.4936981,0.465200007,0,2.260400057,1.519899964,Claystone
3107.137414,0.113600001,0.001,0.221499994,1,127.6712036,218.7391968,0.449900001,0,2.262300014,2.1802001,Claystone
3107.289815,0.120700002,0.001,0.222200006,1,125.6332016,215.415802,0.426899999,0,2.261100054,1.879799962,Claystone
3107.442215,0.117299996,0.001,0.245299995,1,123.0339966,213.8339996,0.4278,0,2.220799923,2.115499973,Claystone
3107.594615,0.1096,0.001,0.248199999,1,121.5178986,205.9458008,0.438600004,0,2.215600014,2.509500027,Claystone
3107.747015,0.126900002,0.001,0.260199994,1,120.936203,202.0325928,0.449600011,0,2.194700003,1.791399956,Claystone
3107.899416,0.133300006,0.001,0.258700013,1,119.2546005,199.9125061,0.502799988,0,2.197299957,1.584400058,Claystone
3108.051816,0.133599997,0.001,0.26910001,1,116.7757034,198.6887054,0.507600009,0,2.179100037,1.606999993,Claystone
3108.204216,0.136299998,0.001,0.270900011,1,116.2748032,194.3954926,0.461299986,0,2.176000118,1.532799959,Claystone
3108.356617,0.132799998,0.001,0.261099994,1,116.4615021,197.0989075,0.432900012,0,2.193099976,1.606899977,Claystone
3108.509017,0.126399994,0.001,0.248500004,1,117.9417038,204.2657013,0.441599995,0,2.21510005,1.770900011,Claystone
3108.661417,0.127499998,0.001,0.246600002,1,120.540802,210.1213074,0.484899998,0,2.218499899,1.725600004,Claystone
3108.813818,0.140000001,0.001,0.252999991,1,121.2564011,208.2337952,0.471100003,0,2.207299948,1.390100002,Claystone
3108.966218,0.138400003,0.001,0.272000015,1,122.4403,202.9423981,0.470400006,0,2.174000025,1.480800033,Claystone
3109.118618,0.130500004,0.001,0.273000002,1,123.1607971,199.1156006,0.446500003,0,2.172199965,1.712700009,Claystone
3109.271019,0.133200005,0.001,0.275000006,1,122.1824036,202.0200958,0.51880002,0,2.168800116,1.63530004,Claystone
3109.423419,0.1303,0.001,0.258399993,1,122.4935989,208.9956055,0.478899986,0,2.197799921,1.674800038,Claystone
3109.575819,0.129899994,0.001,0.247400001,1,122.9963989,217.7454987,0.416700006,0,2.217000008,1.652400017,Claystone
3109.728219,0.132200003,0.001,0.233799994,1,123.6660995,230.2388,0.510399997,0,2.24090004,1.541300058,Claystone
3109.88062,0.130500004,0.001,0.243000001,1,124.0217972,242.4268951,0.481999993,0,2.22480011,1.620200038,Claystone
3110.03302,0.121200003,0.001,0.255299985,1,123.5011978,251.0406036,0.475699991,0,2.203299999,1.986600041,Claystone
3110.18542,0.119499996,0.001,0.256900012,1,124.3133011,247.2752991,0.445300013,0,2.200400114,2.064599991,Claystone
3110.337821,0.123300001,0.001,0.240899995,1,125.3863983,239.0182037,0.44569999,0,2.228499889,1.853800058,Claystone
3110.490221,0.120999999,0.001,0.226300001,1,125.0342026,231.3253937,0.423999995,0,2.253999949,1.883599997,Claystone
