DEPTH,BVW,KLOGH,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
2868.630937,0.034899998,0.001,0.168300003,70.8687973,24.35409927,0.090099998,4.851200104,2.602099895,4.354700089,Marl
2868.783338,0.035500001,0.001,0.1778,70.57330322,25.44499969,0.091700003,4.843100071,2.601000071,3.951999903,Marl
2868.935738,0.033799998,0.001,0.189199999,70.06420135,26.76029968,0.0955,4.85559988,2.603899956,4.027599812,Marl
2869.088138,0.040600002,0.001,0.198899999,69.28500366,27.87229919,0.097000003,4.965000153,2.592600107,4.058100224,Marl
2869.240538,0.043000001,0.001,0.189700007,69.25330353,26.82049942,0.093599997,5.10010004,2.588700056,4.011799812,Marl
2869.392939,0.040100001,0.001,0.1787,70.06490326,25.55060005,0.095899999,5.252900124,2.593400002,4.043799877,Marl
2869.545339,0.034499999,0.001,0.178800002,70.15519714,25.56620026,0.0964,5.351399899,2.602699995,3.906100035,Marl
2869.697739,0.032499999,0.001,0.1796,70.02330017,25.65710068,0.097099997,5.599400043,2.605999947,3.650300026,Marl
2869.85014,0.033599999,0.001,0.181199998,69.62210083,25.84259987,0.099399999,5.595399857,2.604199886,3.536799908,Marl
2870.00254,0.034899998,0.001,0.175899997,69.90059662,25.22859955,0.094999999,5.470200062,2.601999998,3.523900032,Marl
2870.15494,0.0359,0.001,0.182999998,70.18900299,26.04080009,0.100000001,5.242000103,2.600399971,3.735199928,Marl
2870.307341,0.035999998,0.001,0.179100007,71.13110352,25.59189987,0.099200003,5.228499889,2.600300074,3.488699913,Marl
2870.459741,0.0352,0.001,0.186800003,70.4253006,26.47680092,0.096100003,5.19119978,2.601599932,3.376199961,Marl
2870.612141,0.037700001,0.001,0.188500002,69.4980011,26.67429924,0.088100001,5.088699818,2.597500086,3.452300072,Marl
2870.764542,0.043400001,0.001,0.188500002,68.25839996,26.67700005,0.095399998,4.978099823,2.588000059,3.802099943,Marl
2870.916942,0.048599999,0.001,0.1778,67.42420197,25.44269943,0.096199997,4.942900181,2.579400063,3.733400106,Marl
2871.069342,0.046700001,0.001,0.177100003,69.33580017,25.37109947,0.092699997,4.973400116,2.582499981,3.572299957,Marl
2871.221742,0.046300001,0.001,0.186499998,70.853302,26.45070076,0.097400002,4.977799892,2.58310008,3.517100096,Marl
2871.374143,0.0449,0.001,0.200000003,71.59929657,28.0041008,0.0995,5.104400158,2.585400105,3.379699945,Marl
2871.526543,0.0491,0.001,0.207800001,71.93640137,28.89529991,0.102600001,5.144199848,2.578500032,3.362200022,Marl
2871.678943,0.0537,0.001,0.207300007,73.0279007,28.84519958,0.1109,5.1875,2.570899963,3.176599979,Marl
2871.831344,0.054499999,0.001,0.212899998,74.13500214,29.48110008,0.1096,5.008699894,2.569499969,3.016700029,Marl
2871.983744,0.054200001,0.001,0.225099996,74.46289825,30.88689995,0.1171,4.897299767,2.570100069,2.990600109,Marl
2872.136144,0.051600002,0.001,0.246199995,74.78369904,33.31790161,0.123199999,4.822800159,2.574399948,2.699599981,Marl
2872.288545,0.051100001,0.001,0.273999989,75.90769958,36.5082016,0.121799998,4.814700127,2.575099945,2.637599945,Marl
2872.440945,0.050999999,0.001,0.285699993,76.53040314,37.85739899,0.1237,4.762499809,2.575400114,2.749200106,Marl
2872.593345,0.051100001,0.001,0.287200004,76.24340057,38.02370071,0.125799999,4.787399769,2.575099945,2.763400078,Marl
2872.745745,0.054000001,0.001,0.286900014,76.84410095,37.99020004,0.125100002,4.769499779,2.5704,2.570100069,Marl
2872.898146,0.057599999,0.001,0.295599997,78.688797,38.99620056,0.130500004,4.767799854,2.564399958,2.644799948,Marl
2873.050546,0.0568,0.001,0.306400001,78.26850128,40.23680115,0.129199997,4.82859993,2.565700054,2.726500034,Marl
2873.202946,0.0559,0.001,0.304500014,76.2589035,40.01499939,0.125,5.006999969,2.567199945,2.788899899,Marl
2873.355347,0.049400002,0.001,0.287600011,74.584198,38.0685997,0.121699996,5.171299934,2.578000069,2.871700048,Marl
2873.507747,0.046100002,0.001,0.261500001,71.76080322,35.07699966,0.110600002,5.200399876,2.583400011,2.86619997,Marl
2873.660147,0.039700001,0.001,0.229800001,68.42199707,31.43009949,0.1087,5.14139986,2.594099998,3.37319994,Marl
2873.812548,0.0407,0.001,0.219999999,66.44609833,30.30080032,0.102399997,5.046000004,2.592499971,3.747600079,Marl
2873.964948,0.046700001,0.001,0.212899998,66.37280273,29.48500061,0.093199998,4.822100163,2.582400084,3.85649991,Marl
2874.117348,0.051800001,0.001,0.216999993,66.92279816,29.95179939,0.092100002,4.6322999,2.573999882,3.979300022,Marl
2874.269749,0.052299999,0.001,0.207300007,67.98190308,28.84140015,0.096100003,4.522900105,2.57310009,3.675100088,Marl
2874.422149,0.047800001,0.001,0.218500003,69.52410126,30.12849998,0.097199999,4.511199951,2.580699921,3.577899933,Marl
2874.574549,0.050500002,0.001,0.226999998,70.63189697,31.10639954,0.103600003,4.536799908,2.576200008,3.336299896,Marl
2874.726949,0.057999998,0.001,0.251599997,73.16259766,33.93299866,0.120300002,4.522299767,2.563699961,3.123300076,Marl
2874.87935,0.066699997,0.001,0.274899989,78.76139832,36.61629868,0.133499995,4.489900112,2.549299955,2.44659996,Marl
2875.03175,0.069700003,0.001,0.312999994,81.86789703,40.99890137,0.142700002,4.47179985,2.544300079,2.139300108,Marl
2875.18415,0.067000002,0.001,0.328099996,81.95829773,42.73600006,0.143600002,4.599400043,2.548799992,1.993199944,Marl
2875.336551,0.0625,0.001,0.330599993,81.43800354,43.01800156,0.147699997,4.806799889,2.556200027,2.226300001,Marl
2875.488951,0.059700001,0.001,0.317600012,79.88580322,41.52730179,0.146599993,5.063300133,2.560899973,2.275700092,Marl
2875.641351,0.054499999,0.001,0.307000011,76.77829742,40.30519867,0.1382,5.095300198,2.569600105,2.197099924,Marl
2875.793752,0.051899999,0.001,0.300399989,74.5503006,39.55149841,0.119400002,5.015900135,2.573800087,2.1881001,Marl
2875.946152,0.046599999,0.001,0.27669999,71.02320099,36.82429886,0.108000003,4.819399834,2.582700014,3.0072999,Marl
2876.098552,0.0473,0.001,0.255600005,69.145401,34.38999939,0.100500003,4.697999954,2.581500053,4.078000069,Marl
2876.250953,0.045000002,0.001,0.226600006,69.32810211,31.06159973,0.102300003,4.788799763,2.585299969,3.716799974,Marl
2876.403353,0.045400001,0.001,0.231199995,72.04499817,31.59029961,0.104199998,4.927700043,2.584700108,3.228300095,Marl
2876.555753,0.046399999,0.001,0.256099999,75.35070038,34.45709991,0.112800002,4.995399952,2.582900047,2.935400009,Marl
2876.708153,0.046999998,0.001,0.286300004,76.84200287,37.92100143,0.1171,4.943200111,2.582000017,2.670200109,Marl
2876.860554,0.044799998,0.001,0.303600013,75.95500183,39.90840149,0.1219,5.08409977,2.585599899,2.551599979,Marl
2877.012954,0.041299999,0.001,0.289099991,73.63150024,38.24160004,0.126300007,5.367199898,2.591500044,2.841599941,Marl
2877.165354,0.037500001,0.001,0.264400005,70.49859619,35.4034996,0.109899998,5.415400028,2.597800016,3.030100107,Marl
2877.317755,0.042599998,0.001,0.241099998,69.31819916,32.72389984,0.1039,5.213500023,2.589299917,3.059999943,Marl
2877.470155,0.043900002,0.001,0.250800014,69.63899994,33.83739853,0.108000003,4.84679985,2.587100029,4.02699995,Marl
2877.622555,0.040399998,0.001,0.278200001,69.72650146,36.99240112,0.108499996,4.793700218,2.592900038,4.106599808,Marl
2877.774956,0.030400001,0.001,0.279000014,67.42209625,37.08140182,0.1017,4.829599857,2.609499931,3.113100052,Marl
2877.927356,0.0265,0.001,0.245000005,64.9484024,33.17570114,0.093900003,4.943200111,2.615999937,3.828799963,Marl
2878.079756,0.032000002,0.001,0.206,61.9211998,28.69569969,0.094599999,5.10010004,2.606899977,4.613800049,Marl
2878.232156,0.037500001,0.001,0.199499995,68.96420288,27.94169998,0.1061,5.210400105,2.597800016,4.644100189,Marl
2878.384557,0.043200001,0.001,0.244200006,78.57180023,33.08119965,0.141100004,5.299200058,2.58829999,3.885999918,Marl
2878.536957,0.045899998,0.001,0.295599997,85.03520203,38.99020004,0.144199997,5.078400135,2.583800077,2.868400097,Marl
2878.689357,0.047499999,0.001,0.330900013,84.22740173,43.05849838,0.132200003,4.933899879,2.581099987,2.659600019,Marl
2878.841758,0.045400001,0.001,0.325100005,79.67040253,42.3905983,0.142800003,4.862500191,2.584599972,2.591799974,Marl
2878.994158,0.0427,0.001,0.293599993,72.81569672,38.76860046,0.134399995,4.928199768,2.589099884,2.544500113,Marl
2879.146558,0.039900001,0.001,0.251300007,65.87850189,33.90019989,0.120899998,4.924600124,2.593699932,2.419100046,Marl
2879.298959,0.037099998,0.001,0.216399997,64.71640015,29.88710022,0.102399997,4.988500118,2.598400116,3.477400064,Marl
2879.451359,0.037700001,0.001,0.189500004,67.54119873,26.79820061,0.102399997,5.219600201,2.59739995,3.898400068,Marl
2879.603759,0.034600001,0.001,0.198599994,71.41100311,27.8383007,0.106200002,5.417500019,2.602600098,3.905999899,Marl
2879.75616,0.036899999,0.001,0.208299994,71.36799622,28.9510994,0.101899996,5.33920002,2.598799944,3.229199886,Marl
2879.90856,0.034000002,0.001,0.218400002,69.63760376,30.11619949,0.101099998,5.158100128,2.603499889,3.078700066,Marl
2880.06096,0.041000001,0.001,0.207699999,70.0345993,28.88660049,0.102600001,5.112699986,2.59190011,3.242399931,Marl
2880.21336,0.042300001,0.001,0.209600002,73.47219849,29.10969925,0.1052,5.186900139,2.589699984,3.461999893,Marl
2880.365761,0.0473,0.001,0.226999998,75.75959778,31.10860062,0.114699997,5.119400024,2.581500053,3.612799883,Marl
2880.518161,0.0436,0.001,0.254099995,76.30960083,34.22269821,0.116599999,5.00579977,2.587599993,2.399399996,Marl
2880.670561,0.044500001,0.001,0.262300014,77.09729767,35.16650009,0.117799997,5.108300209,2.586199999,2.696099997,Marl
2880.822962,0.042300001,0.001,0.254400015,76.95559692,34.25370026,0.120499998,5.417099953,2.589699984,2.602799892,Marl
2880.975362,0.0462,0.001,0.243499994,74.98750305,32.99890137,0.125,5.546899796,2.583300114,2.716300011,Marl
2881.127762,0.048099998,0.001,0.233799994,73.82119751,31.88899994,0.114200003,5.458399773,2.58010006,2.834000111,Marl
2881.280163,0.048300002,0.001,0.225099996,71.84470367,30.88509941,0.115000002,5.284399986,2.579900026,2.798399925,Marl
2881.432563,0.045699999,0.001,0.211999997,71.12329865,29.37649918,0.1149,5.274000168,2.584199905,2.999799967,Marl
2881.584963,0.046399999,0.001,0.2007,71.12329865,28.07729912,0.1105,5.183199883,2.582900047,3.080600023,Marl
2881.737363,0.048700001,0.001,0.203600004,70.67910004,28.41939926,0.105899997,5.039199829,2.579200029,3.077899933,Marl
2881.889764,0.050900001,0.001,0.209700003,70.21440125,29.11809921,0.109300002,4.840000153,2.575500011,2.996200085,Marl
2882.042164,0.0491,0.001,0.218600005,72.31359863,30.14069939,0.108099997,4.751299858,2.578500032,3.164999962,Marl
2882.194564,0.0493,0.001,0.224900007,72.83820343,30.86730003,0.112099998,4.82159996,2.578099966,3.165600061,Marl
2882.346965,0.050700001,0.001,0.222900003,72.73950195,30.63470078,0.113300003,4.964399815,2.575799942,3.264100075,Marl
2882.499365,0.048599999,0.001,0.215000004,72.10700226,29.72270012,0.110699996,5.166699886,2.579299927,3.089099884,Marl
2882.651765,0.046300001,0.001,0.202700004,70.72850037,28.31469917,0.111400001,5.335800171,2.58310008,3.140500069,Marl
2882.804166,0.046300001,0.001,0.207699999,69.90129852,28.88610077,0.1109,5.321100235,2.583199978,3.144299984,Marl
2882.956566,0.052000001,0.001,0.2104,71.25659943,29.20059967,0.109700002,5.121600151,2.573600054,3.150300026,Marl
2883.108966,0.052000001,0.001,0.212799996,73.56099701,29.46850014,0.108900003,5.01639986,2.573600054,3.124300003,Marl
2883.261367,0.048099998,0.001,0.213499993,74.28240204,29.55610085,0.108199999,5.17320013,2.58010006,3.029900074,Marl
2883.413767,0.0405,0.001,0.228100002,73.96150208,31.23590088,0.1127,5.385300159,2.592799902,3.030800104,Marl
2883.566167,0.048900001,0.001,0.243699998,73.65200043,33.02569962,0.112400003,5.187900066,2.578900099,2.873800039,Marl
2883.718567,0.055500001,0.001,0.248199999,75.51429749,33.54109955,0.119000003,4.818099976,2.567800045,2.9296,Marl
2883.870968,0.060899999,0.001,0.253600001,76.40699768,34.16019821,0.1171,4.573400021,2.558900118,2.79189992,Marl
2884.023368,0.056899998,0.001,0.259600013,75.66870117,34.8506012,0.1219,4.62130022,2.565500021,2.704600096,Marl
2884.175768,0.0537,0.001,0.256099999,75.22589874,34.45589828,0.120300002,4.736899853,2.570800066,2.645999908,Marl
2884.328169,0.052999999,0.001,0.239199996,74.9960022,32.51089859,0.120899998,4.793300152,2.572000027,2.723400116,Marl
2884.480569,0.046300001,0.001,0.232099995,75.15319824,31.69490051,0.1193,4.948200226,2.58310008,2.856899977,Marl
2884.632969,0.0405,0.001,0.246900007,76.04589844,33.39250183,0.116999999,5.171999931,2.592799902,2.798500061,Marl
2884.78537,0.040100001,0.001,0.261500001,75.18419647,35.07009888,0.121600002,5.396800041,2.593400002,2.66689992,Marl
2884.93777,0.044500001,0.001,0.247899994,73.91989899,33.50299835,0.118000001,5.399099827,2.586199999,2.944999933,Marl
2885.09017,0.052200001,0.001,0.230900005,72.08229828,31.55270004,0.118500002,5.216499805,2.573299885,3.010400057,Marl
2885.24257,0.052299999,0.001,0.224800006,70.71219635,30.85160065,0.115199998,5.050799847,2.57310009,3.05979991,Marl
2885.394971,0.052099999,0.001,0.235100001,69.76100159,32.03310013,0.112499997,4.909999847,2.573499918,3.008699894,Marl
2885.547371,0.048900001,0.001,0.224800006,69.67150116,30.8567009,0.109700002,4.820799828,2.578799963,2.953799963,Marl
2885.699771,0.050000001,0.001,0.215399995,69.68630219,29.76840019,0.108800001,4.732800007,2.576999903,3.202600002,Marl
2885.852172,0.052499998,0.001,0.196899995,68.70330048,27.64539909,0.105400003,4.664899826,2.572900057,3.285300016,Marl
2886.004572,0.052999999,0.001,0.198200002,69.3513031,27.78899956,0.105700001,4.69299984,2.572099924,3.290600061,Marl
2886.156972,0.052900001,0.001,0.194700003,70.61710358,27.3946991,0.111000001,4.716499805,2.57220006,3.270400047,Marl
2886.309373,0.051399998,0.001,0.211700007,73.35579681,29.34199905,0.109999999,4.794099808,2.574700117,3.086199999,Marl
2886.461773,0.050700001,0.001,0.222599998,74.30770111,30.59490013,0.118600003,4.899799824,2.575900078,2.955600023,Marl
2886.614173,0.049800001,0.001,0.234799996,75.19339752,32.00049973,0.118699998,4.972799778,2.577300072,3.034699917,Marl
2886.766574,0.051100001,0.001,0.244200006,76.54160309,33.08399963,0.121200003,4.912700176,2.575099945,2.869699955,Marl
2886.918974,0.055500001,0.001,0.265599996,79.79730225,35.54769897,0.131400004,4.817100048,2.567800045,2.756900072,Marl
2887.071374,0.059799999,0.001,0.28639999,80.41079712,37.93199921,0.129899994,4.702799797,2.56069994,2.407599926,Marl
2887.223774,0.062799998,0.001,0.301200002,79.37770081,39.63740158,0.137899995,4.610199928,2.555700064,2.604500055,Marl
2887.376175,0.063699998,0.001,0.304100007,78.92569733,39.97520065,0.135800004,4.465400219,2.55430007,2.554800034,Marl
2887.528575,0.0603,0.001,0.287400007,77.4068985,38.04600143,0.131799996,4.458499908,2.559900045,2.626300097,Marl
2887.680975,0.056400001,0.001,0.268599987,75.48819733,35.89070129,0.131099999,4.494400024,2.566400051,2.760999918,Marl
2887.833376,0.055,0.001,0.240899995,74.92189789,32.7010994,0.127700001,4.592899799,2.568700075,2.88560009,Marl
2887.985776,0.055199999,0.001,0.224900007,74.31479645,30.86610031,0.123199999,4.692800045,2.568300009,2.914599895,Marl
2888.138176,0.055500001,0.001,0.212099999,73.69920349,29.39539909,0.121399999,4.942100048,2.567800045,3.057300091,Marl
2888.290577,0.052700002,0.001,0.206100002,72.7141037,28.70529938,0.116599999,5.148700237,2.57249999,2.996400118,Marl
2888.442977,0.051899999,0.001,0.206,71.22059631,28.68770027,0.110699996,5.303299904,2.573800087,3.128000021,Marl
2888.595377,0.051600002,0.001,0.201199993,69.89219666,28.14249992,0.112099998,5.322299957,2.574300051,3.245599985,Marl
2888.747777,0.052499998,0.001,0.189999998,69.3506012,26.85140038,0.106600001,5.270800114,2.572799921,3.359899998,Marl
2888.900178,0.050700001,0.001,0.179299995,68.78440094,25.61800003,0.1074,5.215899944,2.575799942,3.351300001,Marl
2889.052578,0.046599999,0.001,0.175899997,68.74490356,25.2329998,0.104999997,5.190199852,2.582700014,3.316299915,Marl
2889.204978,0.047899999,0.001,0.190799996,70.25460052,26.93810081,0.1052,5.193399906,2.580499887,3.326900005,Marl
2889.357379,0.051100001,0.001,0.199499995,71.62470245,27.94490051,0.113300003,5.088600159,2.575099945,3.207900047,Marl
2889.509779,0.057500001,0.001,0.202999994,72.62529755,28.34639931,0.1105,4.89289999,2.564599991,3.156899929,Marl
2889.662179,0.054900002,0.001,0.201199993,73.04340363,28.13409996,0.111400001,4.747099876,2.568799973,3.114900112,Marl
2889.81458,0.0572,0.001,0.202900007,73.57790375,28.3281002,0.1184,4.653299809,2.565000057,3.0631001,Marl
2889.96698,0.059500001,0.001,0.208499998,74.72519684,28.97979927,0.122100003,4.635200024,2.561199903,3.051199913,Marl
2890.11938,0.066600002,0.001,0.220899999,74.78369904,30.40180016,0.124899998,4.605000019,2.549400091,2.931799889,Marl
2890.271781,0.066600002,0.001,0.238700002,76.08049774,32.44580078,0.129999995,4.56069994,2.549499989,2.711800098,Marl
2890.424181,0.064300001,0.001,0.255499989,77.35959625,34.38470078,0.135700002,4.578100204,2.553200006,2.771699905,Marl
2890.576581,0.046100002,0.001,0.263900012,77.22699738,35.34870148,0.130199999,4.898900032,2.583400011,2.755000114,Marl
2890.728981,0.043200001,0.001,0.258399993,75.93099976,34.72079849,0.126399994,5.642399788,2.58829999,3.049599886,Marl
2890.881382,0.0359,0.001,0.246700004,74.46080017,33.36740112,0.120700002,6.030700207,2.600399971,3.190500021,Marl
2891.033782,0.048300002,0.001,0.238000005,71.75370026,32.37220001,0.118500002,5.862999916,2.579900026,3.387500048,Marl
2891.186182,0.049699999,0.001,0.223199993,69.96549988,30.66990089,0.114100002,5.283299923,2.577500105,3.596699953,Marl
2891.338583,0.0528,0.001,0.213599995,68.89929962,29.56259918,0.107100002,4.969799995,2.572299957,3.868700027,Marl
2891.490983,0.0524,0.001,0.199000001,68.38249969,27.88240051,0.101199999,4.892199993,2.572999954,3.863899946,Marl
2891.643383,0.050000001,0.001,0.201399997,68.30139923,28.16349983,0.102799997,4.899499893,2.576999903,3.891400099,Marl
2891.795784,0.0504,0.001,0.205799997,69.15460205,28.6644001,0.0986,4.984899998,2.576299906,4.002999783,Marl
2891.948184,0.048599999,0.001,0.196600005,69.53109741,27.6079998,0.1008,5.054900169,2.579299927,4.012700081,Marl
2892.100584,0.046599999,0.001,0.186800003,68.91560364,26.48180008,0.097999997,5.08920002,2.582600117,4.069699764,Marl
2892.252985,0.050099999,0.001,0.172099993,68.27600098,24.79199982,0.101000004,4.981699944,2.576900005,4.167500019,Marl
2892.405385,0.052499998,0.001,0.165600002,67.9720993,24.04840088,0.092799999,4.779300213,2.572799921,4.185400009,Marl
2892.557785,0.057,0.001,0.162499994,67.46369934,23.68639946,0.091300003,4.600599766,2.565299988,4.346700191,Marl
2892.710185,0.051399998,0.001,0.158399999,67.55460358,23.21829987,0.0911,4.552599907,2.574700117,4.568699837,Marl
2892.862586,0.050900001,0.001,0.162300006,68.0460968,23.66320038,0.092399999,4.636600018,2.575500011,4.654600143,Marl
2893.014986,0.047699999,0.001,0.161799997,67.48760223,23.60980034,0.091799997,4.728000164,2.580899954,4.523799896,Marl
2893.167386,0.046599999,0.001,0.168200001,66.33049774,24.34440041,0.093099996,4.95389986,2.582600117,4.620600224,Marl
2893.319787,0.042800002,0.001,0.158600003,65.32219696,23.23600006,0.088600002,5.088900089,2.588999987,4.969600201,Marl
2893.472187,0.040600002,0.001,0.153500006,65.72550201,22.65579987,0.088500001,5.158800125,2.592600107,4.990699768,Marl
2893.624587,0.037300002,0.001,0.151800007,66.94680023,22.45739937,0.0911,5.288799763,2.59800005,5.071700096,Marl
2893.776988,0.034200002,0.001,0.161400005,66.60970306,23.56480026,0.088100001,5.533899784,2.603300095,5.110300064,Marl
2893.929388,0.035700001,0.001,0.166500002,66.06109619,24.14949989,0.087700002,5.533899784,2.600800037,4.802999973,Marl
2894.081788,0.039299998,0.001,0.165700004,66.79170227,24.05750084,0.092399999,5.261000156,2.594700098,4.848199844,Marl
2894.234188,0.044799998,0.001,0.170100003,67.34030151,24.55809975,0.094700001,4.877500057,2.585700035,4.713399887,Marl
2894.386589,0.048,0.001,0.167799994,66.93060303,24.30240059,0.093500003,4.853199959,2.580300093,4.509600163,Marl
2894.538989,0.045899998,0.001,0.167999998,67.3085022,24.32069969,0.093900003,5.014999866,2.583800077,4.404900074,Marl
2894.691389,0.046399999,0.001,0.1699,68.3839035,24.53499985,0.097000003,5.078999996,2.582900047,4.490799904,Marl
2894.84379,0.044199999,0.001,0.181500003,69.64679718,25.86989975,0.096600004,4.969500065,2.586600065,4.311699867,Marl
2894.99619,0.043499999,0.001,0.196799994,70.16369629,27.63629913,0.104000002,4.953800201,2.587800026,3.95600009,Marl
2895.14859,0.037799999,0.001,0.210500002,70.17070007,29.21170044,0.101300001,5.247499943,2.597199917,4.362999916,Marl
2895.300991,0.036800001,0.001,0.220699996,69.19480133,30.37989998,0.101499997,5.465899944,2.59890008,4.329999924,Marl
2895.453391,0.0416,0.001,0.218199998,69.18769836,30.09160042,0.102200001,5.373000145,2.59100008,4.623899937,Marl
2895.605791,0.044100001,0.001,0.218199998,70.16369629,30.09180069,0.103699997,5.093999863,2.586800098,4.774799824,Marl
2895.758192,0.040800001,0.001,0.212799996,70.26940155,29.47220039,0.0995,4.888599873,2.592299938,4.847799778,Marl
2895.910592,0.035300002,0.001,0.212699994,69.35839844,29.45499992,0.093699999,4.886400223,2.601399899,4.996600151,Marl
2896.062992,0.032600001,0.001,0.186499998,67.32119751,26.45050049,0.087099999,4.963900089,2.605900049,5.89839983,Marl
2896.215392,0.0307,0.001,0.162799999,63.63050079,23.72719955,0.082900003,5.250500202,2.608999968,7.15749979,Marl
2896.367793,0.025699999,0.001,0.143800005,61.69419861,21.53960037,0.079599999,5.44119978,2.617300034,7.306799889,Marl
2896.520193,0.0228,0.001,0.159099996,60.70349884,23.29719925,0.073600002,5.368000031,2.622100115,7.587800026,Marl
2896.672593,0.0207,0.001,0.176699996,61.45729828,25.3185997,0.078599997,5.323599815,2.6256001,7.545700073,Marl
2896.824994,0.0243,0.001,0.209199995,61.61449814,29.05760002,0.082900003,5.229700089,2.619600058,7.531799793,Marl
2896.977394,0.023700001,0.001,0.224800006,63.49440002,30.85359955,0.089400001,5.35340023,2.620599985,6.835199833,Marl
2897.129794,0.024599999,0.001,0.244200006,66.16899872,33.08850098,0.090599999,5.365200043,2.619199991,5.457399845,Marl
2897.282195,0.023600001,0.001,0.230700001,68.19490051,31.52490044,0.091200002,5.338600159,2.620800018,6.275499821,Marl
2897.434595,0.0263,0.001,0.210800007,68.45510101,29.23810005,0.0898,5.209300041,2.616400003,5.669300079,Marl
2897.586995,0.0217,0.001,0.180600002,65.49909973,25.77289963,0.082999997,5.050000191,2.623899937,5.419000149,Marl
2897.739395,0.0243,0.001,0.153999999,61.30849838,22.70459938,0.078699999,5.062900066,2.619600058,6.883999825,Limestone
2897.891796,0.0229,0.001,0.128099993,59.56110001,19.73390007,0.073299997,5.200699806,2.621999979,7.301199913,Limestone
2898.044196,0.030099999,0.001,0.111699998,58.84889984,17.84630013,0.0682,5.329899788,2.610100031,7.499199867,Limestone
2898.196596,0.0242,0.001,0.099200003,59.89120102,16.40320015,0.064400002,5.46969986,2.619800091,8.109399796,Limestone
2898.348997,0.0209,0.001,0.106200002,60.9905014,17.21120071,0.064300001,5.705299854,2.625299931,8.545700073,Limestone
2898.501397,0.022,0.001,0.115000002,62.11520004,18.22719955,0.064300001,5.801599979,2.623399973,8.673299789,Limestone
2898.653797,0.025699999,0.001,0.121699996,63.63259888,18.99550056,0.0638,5.761300087,2.617300034,8.731599808,Limestone
2898.806198,0.027000001,0.001,0.115400001,64.13189697,18.2689991,0.063699998,5.533599854,2.615200043,8.620800018,Limestone
2898.958598,0.0252,0.001,0.116899997,63.17150116,18.43840027,0.066200003,5.385099888,2.618099928,8.541199684,Limestone
2899.110998,0.025599999,0.001,0.131699994,62.1631012,20.15029907,0.068700001,5.168300152,2.617500067,8.055199623,Marl
2899.263399,0.031399999,0.001,0.149900004,62.49240112,22.24069977,0.074600004,5.003900051,2.607800007,7.155099869,Marl
2899.415799,0.0337,0.001,0.158600003,63.78850174,23.24259949,0.078400001,5.009300232,2.604099989,6.1947999,Marl
2899.568199,0.034600001,0.001,0.160600007,65.33270264,23.47130013,0.084100001,5.207600117,2.602499962,5.820400238,Marl
2899.720599,0.039000001,0.001,0.184900001,67.76760101,26.2595005,0.0898,5.263599873,2.595200062,5.493100166,Marl
2899.873,0.040600002,0.001,0.217899993,69.14890289,30.05750084,0.098200001,5.202799797,2.592600107,5.134799957,Marl
2900.0254,0.0451,0.001,0.257800013,72.51879883,34.65060043,0.110699996,5.110000134,2.585200071,4.24669981,Marl
2900.1778,0.044199999,0.001,0.285699993,73.15840149,37.85480118,0.112300001,5.033100128,2.586600065,3.501199961,Marl
2900.330201,0.0493,0.001,0.300399989,73.28949738,39.54629898,0.115400001,5.004399776,2.578099966,3.618999958,Marl
2900.482601,0.0513,0.001,0.3028,73.56099701,39.82659912,0.121299997,4.868000031,2.574899912,3.689100027,Marl
2900.635001,0.052499998,0.001,0.288899988,74.28240204,38.22589874,0.120899998,4.868500233,2.572900057,3.523200035,Marl
2900.787402,0.0559,0.001,0.279399991,73.98619843,37.12730026,0.116400003,4.813700199,2.567199945,3.26760006,Marl
2900.939802,0.058499999,0.001,0.28670001,73.44609833,37.96569824,0.121699996,4.670800209,2.562900066,3.571700096,Marl
2901.092202,0.063299999,0.001,0.287200004,74.44740295,38.03150177,0.1206,4.533800125,2.554899931,3.271800041,Marl
2901.244602,0.063100003,0.001,0.317900002,74.89659882,41.5632019,0.126200005,4.362500191,2.5552001,3.00909996,Marl
2901.397003,0.061900001,0.001,0.327899992,74.04550171,42.71360016,0.135000005,4.300899982,2.557300091,2.540100098,Marl
2901.549403,0.061500002,0.001,0.351000011,75.68699646,45.35929871,0.136000007,4.181099892,2.557899952,2.604599953,Marl
2901.701803,0.059,0.001,0.338,77.35959625,43.86640167,0.133699998,4.153100014,2.562099934,2.937400103,Marl
2901.854204,0.056000002,0.001,0.354699999,77.52320099,45.78730011,0.137600005,4.14620018,2.567100048,2.795799971,Limestone
2902.006604,0.050500002,0.001,0.354900002,76.86599731,45.81309891,0.134599999,4.313700199,2.576100111,2.926700115,Limestone
2902.159004,0.045200001,0.001,0.327499986,75.59459686,42.66389847,0.126900002,4.602900028,2.584899902,2.361200094,Limestone
2902.311405,0.040199999,0.001,0.280400008,74.48619843,37.24369812,0.106200002,5.102200031,2.593300104,2.989099979,Limestone
2902.463805,0.027799999,0.001,0.230499998,72.7141037,31.51049995,0.105899997,5.430799961,2.613800049,3.292599916,Limestone
2902.616205,0.0222,0.001,0.206499994,71.12190247,28.75169945,0.097999997,5.567900181,2.623100042,4.111000061,Limestone
2902.768606,0.020199999,0.001,0.179399997,68.34649658,25.62730026,0.088299997,5.429900169,2.626499891,4.14620018,Limestone
2902.921006,0.0261,0.001,0.157399997,64.11419678,23.10070038,0.079300001,5.333499908,2.616699934,4.617800236,Limestone
