DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3355,0.069,0.001,0.069,0.981,,117.786,0.261,6.396,2.545,2.379,Claystone
3355.1,0.064,0.001,0.064,0.976,,117.261,0.259,6.372,2.553,2.296,Claystone
3355.2,0.065,0.001,0.065,0.928,,111.725,0.259,6.358,2.552,2.4,Claystone
3355.3,0.069,0.001,0.069,0.872,,105.265,0.259,6.347,2.545,2.461,Claystone
3355.4,0.072,0.001,0.072,0.86,,103.935,0.256,6.336,2.541,2.492,Claystone
3355.5,0.071,0.001,0.071,0.865,,104.539,0.252,6.335,2.543,2.476,Claystone
3355.6,0.068,0.001,0.068,0.875,,105.612,0.248,6.367,2.547,2.431,Claystone
3355.7,0.066,0.001,0.066,0.854,,103.201,0.247,6.451,2.55,2.341,Claystone
3355.8,0.063,0.001,0.063,0.843,,101.961,0.245,6.558,2.555,2.285,Claystone
3355.9,0.057,0.001,0.057,0.857,,103.607,0.242,6.634,2.565,2.259,Claystone
3356,0.049,0.001,0.049,0.866,,104.554,0.24,6.634,2.579,2.254,Silt
3356.1,0.042,0.001,0.042,0.873,,105.439,0.24,6.558,2.59,2.32,Silt
3356.2,0.04,0.001,0.04,0.869,,104.915,0.243,6.468,2.593,2.28,Silt
3356.3,0.043,0.001,0.043,0.859,,103.73,0.245,6.419,2.588,2.26,Silt
3356.4,0.048,0.001,0.048,0.832,,100.658,0.245,6.406,2.581,2.238,Silt
3356.5,0.052,0.001,0.052,0.818,,99.062,0.242,6.402,2.574,2.204,Silt
3356.6,0.055,0.001,0.055,0.803,,97.33,0.238,6.387,2.569,2.183,Silt
3356.7,0.057,0.001,0.057,0.786,,95.382,0.237,6.369,2.565,2.137,Silt
3356.8,0.057,0.001,0.057,0.777,,94.4,0.238,6.365,2.565,2.163,Silt
3356.9,0.056,0.001,0.056,0.764,,92.814,0.243,6.385,2.568,2.152,Silt
3357,0.054,0.001,0.054,0.75,,91.299,0.248,6.42,2.571,2.176,Silt
3357.1,0.051,0.001,0.051,0.775,,94.123,0.248,6.455,2.576,2.132,Silt
3357.2,0.047,0.001,0.047,0.789,,95.756,0.25,6.439,2.582,2.056,Silt
3357.3,0.045,0.001,0.045,0.771,,93.619,0.256,6.333,2.586,2.036,Silt
3357.4,0.048,0.001,0.048,0.76,,92.436,0.258,6.163,2.581,2.05,Silt
3357.5,0.055,0.001,0.055,0.744,,90.586,0.26,6.003,2.568,2.068,Silt
3357.6,0.06,0.001,0.06,0.743,,91.551,0.26,5.997,2.56,2.056,Silt
3357.7,0.066,0.001,0.066,0.761,,92.518,0.26,5.991,2.551,2.021,Silt
3357.8,0.065,0.001,0.065,0.776,,94.278,0.258,6.13,2.552,2.03,Silt
3357.9,0.062,0.001,0.062,0.781,,94.827,0.256,6.285,2.557,2.034,Silt
3358,0.06,0.001,0.06,0.763,,92.779,0.25,6.409,2.56,2.05,Silt
3358.1,0.061,0.001,0.061,0.763,,92.76,0.251,6.479,2.559,2.052,Silt
3358.2,0.062,0.001,0.062,0.757,,92.104,0.254,6.498,2.557,2.066,Silt
3358.3,0.062,0.001,0.062,0.76,,92.372,0.257,6.485,2.556,2.074,Silt
3358.4,0.061,0.001,0.061,0.761,,92.553,0.257,6.457,2.559,2.084,Silt
3358.5,0.059,0.001,0.059,0.771,,93.704,0.254,6.409,2.561,2.071,Silt
3358.6,0.061,0.001,0.061,0.767,,93.218,0.25,6.33,2.558,2.068,Silt
3358.7,0.065,0.001,0.065,0.755,,91.86,0.244,6.204,2.552,2.071,Silt
3358.8,0.066,0.001,0.066,0.741,,90.201,0.24,6.065,2.55,2.076,Silt
3358.9,0.064,0.001,0.064,0.742,,90.318,0.243,5.959,2.553,2.072,Silt
3359,0.062,0.001,0.062,0.733,,89.246,0.241,5.945,2.557,2.083,Silt
3359.1,0.062,0.001,0.062,0.732,,89.173,0.241,6.039,2.556,2.087,Silt
3359.2,0.064,0.001,0.064,0.737,,89.721,0.242,6.201,2.554,2.089,Silt
3359.3,0.063,0.001,0.063,0.75,,91.269,0.239,6.365,2.555,2.097,Silt
3359.4,0.061,0.001,0.061,0.745,,90.676,0.243,6.489,2.559,2.113,Silt
3359.5,0.059,0.001,0.059,0.751,,91.402,0.246,6.548,2.562,2.059,Silt
3359.6,0.059,0.001,0.059,0.74,,90.119,0.249,6.55,2.562,2.043,Silt
3359.7,0.06,0.001,0.06,0.725,,88.314,0.25,6.509,2.56,2.021,Silt
3359.8,0.06,0.001,0.06,0.711,,86.75,0.248,6.439,2.56,2.025,Silt
3359.9,0.061,0.001,0.061,0.713,,87.024,0.248,6.347,2.559,2.004,Silt
3360,0.061,0.001,0.061,0.711,,86.829,0.246,6.268,2.559,1.963,Silt
3360.1,0.06,0.001,0.06,0.719,,87.698,0.249,6.249,2.561,1.969,Silt
3360.2,0.057,0.001,0.057,0.727,,88.593,0.249,6.342,2.566,1.928,Silt
3360.3,0.053,0.001,0.053,0.77,,93.512,0.25,6.541,2.572,1.947,Silt
3360.4,0.05,0.001,0.05,0.757,,92.562,0.258,6.748,2.577,1.898,Silt
3360.5,0.047,0.001,0.047,0.745,,90.638,0.267,6.856,2.582,1.84,Silt
3360.6,0.045,0.001,0.045,0.752,,91.515,0.274,6.81,2.585,1.821,Silt
3360.7,0.046,0.001,0.046,0.751,,91.4,0.282,6.676,2.583,1.795,Silt
3360.8,0.051,0.001,0.051,0.767,,93.171,0.286,6.553,2.576,1.817,Silt
3360.9,0.055,0.001,0.055,0.768,,93.309,0.286,6.51,2.569,1.855,Silt
3361,0.056,0.001,0.056,0.746,,90.81,0.283,6.549,2.567,1.874,Silt
3361.1,0.056,0.001,0.056,0.754,,91.668,0.279,6.633,2.568,1.878,Silt
3361.2,0.055,0.001,0.055,0.747,,90.941,0.276,6.73,2.569,1.896,Silt
3361.3,0.055,0.001,0.055,0.75,,91.216,0.272,6.796,2.569,1.865,Silt
3361.4,0.056,0.001,0.056,0.752,,91.488,0.274,6.789,2.568,1.917,Silt
3361.5,0.057,0.001,0.057,0.757,,92.016,0.273,6.699,2.566,1.992,Silt
3361.6,0.058,0.001,0.058,0.767,,93.226,0.268,6.559,2.563,2.036,Silt
3361.7,0.061,0.001,0.061,0.753,,91.636,0.268,6.418,2.559,2.028,Silt
3361.8,0.063,0.001,0.063,0.769,,93.416,0.266,6.328,2.556,1.996,Silt
3361.9,0.063,0.001,0.063,0.77,,93.536,0.263,6.321,2.555,2.016,Silt
3362,0.062,0.001,0.062,0.779,,94.629,0.258,6.405,2.557,1.986,Silt
3362.1,0.061,0.001,0.061,0.787,,95.501,0.258,6.547,2.559,2.001,Silt
3362.2,0.058,0.001,0.058,0.799,,96.932,0.256,6.65,2.564,2.092,Silt
3362.3,0.056,0.001,0.056,0.796,,96.562,0.257,6.663,2.567,2.156,Silt
3362.4,0.055,0.001,0.055,0.822,,99.493,0.26,6.637,2.568,2.144,Silt
3362.5,0.056,0.001,0.056,0.863,,104.178,0.265,6.619,2.567,2.16,Silt
3362.6,0.058,0.001,0.058,0.839,,101.489,0.267,6.617,2.564,2.074,Silt
3362.7,0.06,0.001,0.06,0.823,,99.674,0.273,6.619,2.561,2.015,Silt
3362.8,0.061,0.001,0.061,0.837,,101.242,0.275,6.591,2.558,1.982,Silt
3362.9,0.061,0.001,0.061,0.845,,102.2,0.276,6.531,2.558,2.058,Silt
3363,0.06,0.001,0.06,0.835,,101.026,0.276,6.462,2.56,2.104,Silt
3363.1,0.06,0.001,0.06,0.841,,101.682,0.278,6.398,2.56,2.11,Claystone
3363.2,0.063,0.001,0.063,0.836,,101.192,0.275,6.319,2.556,2.15,Claystone
3363.3,0.067,0.001,0.067,0.815,,98.705,0.274,6.2,2.548,2.2,Claystone
3363.4,0.072,0.001,0.072,0.792,,96.056,0.271,6.056,2.54,2.211,Claystone
3363.5,0.075,0.001,0.075,0.775,,94.127,0.272,5.961,2.535,2.164,Claystone
3363.6,0.077,0.001,0.077,0.765,,92.942,0.269,5.983,2.532,2.144,Claystone
3363.7,0.077,0.001,0.077,0.75,,91.299,0.267,6.117,2.532,2.128,Claystone
3363.8,0.077,0.001,0.077,0.76,,92.347,0.266,6.286,2.532,2.115,Claystone
3363.9,0.075,0.001,0.075,0.762,,92.606,0.264,6.419,2.535,2.133,Claystone
3364,0.072,0.001,0.072,0.754,,91.669,0.268,6.473,2.54,2.091,Claystone
3364.1,0.069,0.001,0.069,0.742,,90.314,0.272,6.475,2.545,2.111,Silt
3364.2,0.069,0.001,0.069,0.731,,89.114,0.28,6.475,2.546,2.084,Silt
3364.3,0.071,0.001,0.071,0.743,,90.399,0.284,6.503,2.541,2.111,Silt
3364.4,0.074,0.001,0.074,0.727,,88.597,0.285,6.543,2.538,2.086,Silt
3364.5,0.073,0.001,0.073,0.745,,90.686,0.282,6.552,2.539,2.124,Silt
3364.6,0.07,0.001,0.07,0.743,,90.483,0.28,6.5,2.545,2.089,Silt
3364.7,0.066,0.001,0.066,0.736,,89.626,0.281,6.412,2.551,2.066,Silt
3364.8,0.066,0.001,0.066,0.764,,92.899,0.276,6.333,2.551,2.082,Silt
3364.9,0.068,0.001,0.068,0.759,,92.252,0.271,6.287,2.547,2.083,Silt
3365,0.071,0.001,0.071,0.753,,91.567,0.267,6.258,2.543,2.136,Silt
3365.1,0.071,0.001,0.071,0.754,,91.656,0.264,6.241,2.543,2.142,Silt
3365.2,0.069,0.001,0.069,0.739,,89.987,0.263,6.235,2.546,2.194,Silt
3365.3,0.067,0.001,0.067,0.735,,89.5,0.262,6.246,2.549,2.194,Silt
3365.4,0.066,0.001,0.066,0.732,,89.23,0.26,6.27,2.55,2.205,Silt
3365.5,0.065,0.001,0.065,0.739,,90.035,0.257,6.294,2.552,2.142,Silt
3365.6,0.064,0.001,0.064,0.781,,94.783,0.257,6.28,2.554,2.138,Claystone
3365.7,0.063,0.001,0.063,0.809,,98.08,0.253,6.197,2.556,2.149,Claystone
3365.8,0.062,0.001,0.062,0.797,,96.598,0.252,6.052,2.558,2.159,Claystone
3365.9,0.06,0.001,0.06,0.79,,95.899,0.253,5.915,2.561,2.18,Claystone
3366,0.057,0.001,0.057,0.799,,96.864,0.254,5.842,2.566,2.163,Claystone
3366.1,0.054,0.001,0.054,0.806,,97.701,0.256,5.847,2.571,2.172,Claystone
3366.2,0.051,0.001,0.051,0.813,,98.524,0.257,5.873,2.575,2.146,Claystone
3366.3,0.052,0.001,0.052,0.775,,94.054,0.257,5.87,2.574,2.103,Claystone
3366.4,0.055,0.001,0.055,0.742,,90.272,0.257,5.821,2.568,2.112,Claystone
3366.5,0.06,0.001,0.06,0.726,,88.495,0.259,5.748,2.561,2.17,Claystone
3366.6,0.064,0.001,0.064,0.731,,89.021,0.264,5.686,2.554,2.167,Claystone
3366.7,0.067,0.001,0.067,0.752,,91.519,0.267,5.688,2.549,2.098,Claystone
3366.8,0.07,0.001,0.07,0.753,,91.56,0.267,5.765,2.543,2.136,Claystone
3366.9,0.075,0.001,0.075,0.736,,89.646,0.264,5.885,2.536,2.125,Claystone
3367,0.078,0.001,0.078,0.732,,89.137,0.261,5.983,2.53,2.102,Claystone
3367.1,0.079,0.001,0.079,0.73,,89.007,0.26,5.998,2.529,2.093,Limestone
3367.2,0.078,0.001,0.078,0.732,,89.208,0.259,5.905,2.531,2.244,Limestone
3367.3,0.075,0.001,0.075,0.712,,86.854,0.255,5.761,2.535,2.361,Limestone
3367.4,0.073,0.001,0.073,0.707,,86.299,0.248,5.701,2.539,2.37,Limestone
3367.5,0.071,0.001,0.071,0.705,,86.068,0.236,5.824,2.543,2.423,Limestone
3367.6,0.067,0.001,0.067,0.71,,86.614,0.228,6.088,2.549,2.44,Limestone
3367.7,0.061,0.001,0.061,0.721,,87.923,0.22,6.37,2.559,2.521,Limestone
3367.8,0.053,0.001,0.053,0.702,,85.751,0.214,6.591,2.572,2.599,Limestone
3367.9,0.045,0.001,0.045,0.692,,84.579,0.212,6.708,2.585,2.803,Limestone
3368,0.04,0.001,0.04,0.733,,89.331,0.216,6.741,2.594,2.821,Limestone
3368.1,0.036,0.001,0.036,0.75,,91.242,0.223,6.698,2.6,2.579,Claystone
3368.2,0.034,0.001,0.034,0.734,,89.383,0.229,6.604,2.604,2.405,Claystone
3368.3,0.035,0.001,0.035,0.711,,86.783,0.233,6.501,2.603,2.374,Claystone
3368.4,0.039,0.001,0.039,0.697,,85.121,0.235,6.427,2.595,2.351,Claystone
3368.5,0.047,0.001,0.047,0.699,,85.351,0.238,6.402,2.582,2.35,Claystone
3368.6,0.055,0.001,0.055,0.697,,85.157,0.244,6.424,2.569,2.331,Claystone
3368.7,0.06,0.001,0.06,0.697,,85.207,0.251,6.474,2.56,2.325,Claystone
3368.8,0.061,0.001,0.061,0.694,,84.863,0.258,6.526,2.558,2.292,Claystone
3368.9,0.06,0.001,0.06,0.725,,88.319,0.264,6.565,2.561,2.291,Claystone
3369,0.059,0.001,0.059,0.723,,88.145,0.268,6.601,2.562,2.239,Claystone
3369.1,0.061,0.001,0.061,0.698,,85.278,0.269,6.636,2.559,2.194,Claystone
3369.2,0.065,0.001,0.065,0.71,,86.603,0.27,6.65,2.552,2.172,Claystone
3369.3,0.07,0.001,0.07,0.711,,86.734,0.268,6.631,2.544,2.126,Claystone
3369.4,0.072,0.001,0.072,0.722,,88.045,0.267,6.58,2.54,2.18,Claystone
3369.5,0.072,0.001,0.072,0.746,,90.801,0.266,6.52,2.541,2.194,Claystone
3369.6,0.069,0.001,0.069,0.745,,90.654,0.259,6.485,2.545,2.231,Claystone
3369.7,0.067,0.001,0.067,0.764,,92.876,0.248,6.492,2.55,2.271,Claystone
3369.8,0.064,0.001,0.064,0.795,,96.415,0.244,6.531,2.554,2.374,Claystone
3369.9,0.061,0.001,0.061,0.792,,96.054,0.241,6.55,2.559,2.429,Claystone
3370,0.059,0.001,0.059,0.772,,93.756,0.242,6.527,2.562,2.511,Claystone
3370.1,0.058,0.001,0.058,0.774,,93.986,0.24,6.494,2.563,2.592,Claystone
3370.2,0.058,0.001,0.058,0.751,,91.303,0.242,6.491,2.563,2.667,Claystone
3370.3,0.058,0.001,0.058,0.741,,90.197,0.238,6.51,2.564,2.757,Claystone
3370.4,0.057,0.001,0.057,0.73,,88.955,0.239,6.518,2.565,2.812,Claystone
3370.5,0.056,0.001,0.056,0.71,,86.632,0.238,6.508,2.567,2.853,Claystone
3370.6,0.056,0.001,0.056,0.683,,83.564,0.239,6.51,2.568,2.927,Silt
3370.7,0.056,0.001,0.056,0.665,,81.457,0.238,6.55,2.567,2.968,Silt
3370.8,0.056,0.001,0.056,0.698,,85.25,0.239,6.62,2.567,2.956,Silt
3370.9,0.055,0.001,0.055,0.705,,86.09,0.238,6.68,2.568,2.859,Silt
3371,0.054,0.001,0.054,0.708,,86.443,0.238,6.693,2.571,2.872,Silt
3371.1,0.053,0.001,0.053,0.697,,85.16,0.235,6.665,2.572,2.642,Silt
3371.2,0.052,0.001,0.052,0.701,,85.561,0.235,6.624,2.573,2.594,Silt
3371.3,0.052,0.001,0.052,0.714,,87.132,0.238,6.598,2.574,2.518,Silt
3371.4,0.052,0.001,0.052,0.708,,86.394,0.243,6.598,2.574,2.413,Silt
3371.5,0.052,0.001,0.052,0.72,,87.745,0.249,6.604,2.575,2.445,Silt
3371.6,0.051,0.001,0.051,0.72,,87.774,0.252,6.592,2.575,2.387,Silt
3371.7,0.051,0.001,0.051,0.719,,87.683,0.25,6.566,2.576,2.431,Silt
3371.8,0.049,0.001,0.049,0.748,,91.067,0.246,6.531,2.578,2.323,Silt
3371.9,0.048,0.001,0.048,0.753,,91.624,0.241,6.493,2.58,2.237,Silt
3372,0.047,0.001,0.047,0.718,,87.585,0.235,6.465,2.582,2.338,Silt
3372.1,0.046,0.001,0.046,0.674,,82.448,0.235,6.452,2.583,2.352,Silt
3372.2,0.046,0.001,0.046,0.666,,81.606,0.238,6.464,2.584,2.359,Silt
3372.3,0.047,0.001,0.047,0.671,,82.132,0.237,6.492,2.582,2.344,Silt
3372.4,0.049,0.001,0.049,0.667,,81.704,0.236,6.539,2.579,2.355,Silt
3372.5,0.05,0.001,0.05,0.639,,78.484,0.229,6.602,2.577,2.341,Silt
3372.6,0.05,0.001,0.05,0.658,,80.672,0.225,6.666,2.578,2.359,Silt
3372.7,0.047,0.001,0.047,0.66,,80.927,0.225,6.718,2.581,2.318,Silt
3372.8,0.045,0.001,0.045,0.645,,79.155,0.224,6.744,2.585,2.314,Silt
3372.9,0.045,0.001,0.045,0.637,,78.302,0.227,6.746,2.585,2.354,Silt
3373,0.046,0.001,0.046,0.637,,78.282,0.233,6.747,2.583,2.371,Silt
3373.1,0.049,0.001,0.049,0.657,,80.595,0.239,6.772,2.579,2.443,Silt
3373.2,0.051,0.001,0.051,0.669,,81.939,0.241,6.828,2.575,2.544,Silt
3373.3,0.053,0.001,0.053,0.671,,82.128,0.244,6.864,2.573,2.478,Silt
3373.4,0.052,0.001,0.052,0.688,,84.107,0.242,6.829,2.574,2.474,Silt
3373.5,0.05,0.001,0.05,0.7,,85.497,0.24,6.724,2.576,2.434,Silt
3373.6,0.049,0.001,0.049,0.684,,83.616,0.239,6.614,2.578,2.47,Silt
3373.7,0.048,0.001,0.048,0.66,,80.875,0.24,6.561,2.58,2.493,Silt
3373.8,0.047,0.001,0.047,0.657,,80.537,0.243,6.576,2.582,2.526,Silt
3373.9,0.044,0.001,0.044,0.692,,84.576,0.247,6.612,2.586,2.519,Silt
3374,0.042,0.001,0.042,0.703,,85.852,0.251,6.648,2.591,2.577,Silt
3374.1,0.04,0.001,0.04,0.697,,85.147,0.25,6.691,2.594,2.611,Silt
3374.2,0.039,0.001,0.039,0.702,,85.764,0.251,6.737,2.595,2.571,Silt
3374.3,0.039,0.001,0.039,0.73,,88.949,0.248,6.755,2.596,2.568,Silt
3374.4,0.039,0.001,0.039,0.733,,89.328,0.248,6.733,2.595,2.495,Silt
3374.5,0.04,0.001,0.04,0.738,,89.816,0.247,6.695,2.593,2.564,Silt
3374.6,0.043,0.001,0.043,0.75,,91.231,0.251,6.685,2.589,2.614,Silt
3374.7,0.044,0.001,0.044,0.758,,92.186,0.252,6.734,2.587,2.556,Silt
3374.8,0.042,0.001,0.042,0.778,,94.517,0.252,6.828,2.59,2.501,Silt
3374.9,0.039,0.001,0.039,0.768,,93.276,0.252,6.9,2.595,2.451,Silt
3375,0.037,0.001,0.037,0.753,,91.622,0.253,6.897,2.599,2.482,Silt
3375.1,0.036,0.001,0.036,0.757,,92.082,0.254,6.817,2.6,2.462,Silt
3375.2,0.038,0.001,0.038,0.766,,93.092,0.256,6.696,2.596,2.491,Silt
3375.3,0.042,0.001,0.042,0.762,,92.68,0.257,6.586,2.59,2.507,Silt
3375.4,0.047,0.001,0.047,0.753,,91.653,0.256,6.527,2.582,2.515,Silt
3375.5,0.052,0.001,0.052,0.766,,93.098,0.255,6.528,2.574,2.506,Silt
3375.6,0.056,0.001,0.056,0.78,,94.642,0.253,6.556,2.566,2.5,Silt
3375.7,0.059,0.001,0.059,0.771,,93.662,0.253,6.563,2.562,2.52,Silt
3375.8,0.06,0.001,0.06,0.747,,90.931,0.255,6.543,2.56,2.491,Silt
3375.9,0.06,0.001,0.06,0.743,,90.483,0.252,6.521,2.56,2.462,Silt
3376,0.06,0.001,0.06,0.732,,89.225,0.254,6.518,2.561,2.43,Silt
3376.1,0.057,0.001,0.057,0.759,,92.303,0.254,6.519,2.565,2.492,Silt
3376.2,0.055,0.001,0.055,0.771,,93.605,0.254,6.509,2.569,2.554,Silt
3376.3,0.054,0.001,0.054,0.767,,93.209,0.252,6.498,2.571,2.503,Silt
3376.4,0.055,0.001,0.055,0.772,,93.785,0.249,6.495,2.568,2.491,Silt
3376.5,0.06,0.001,0.06,0.747,,90.856,0.248,6.505,2.56,2.612,Silt
3376.6,0.064,0.001,0.064,0.755,,91.786,0.249,6.519,2.553,2.615,Silt
3376.7,0.066,0.001,0.066,0.763,,92.78,0.252,6.529,2.55,2.53,Silt
3376.8,0.065,0.001,0.065,0.744,,90.601,0.255,6.521,2.552,2.419,Silt
3376.9,0.063,0.001,0.063,0.751,,91.364,0.257,6.49,2.555,2.561,Silt
3377,0.063,0.001,0.063,0.728,,88.726,0.259,6.457,2.556,2.627,Silt
3377.1,0.065,0.001,0.065,0.723,,88.181,0.257,6.453,2.553,2.609,Silt
3377.2,0.068,0.001,0.068,0.726,,88.539,0.257,6.499,2.547,2.358,Silt
3377.3,0.071,0.001,0.071,0.723,,88.202,0.253,6.581,2.542,2.377,Silt
3377.4,0.073,0.001,0.073,0.757,,92.011,0.248,6.645,2.539,2.337,Silt
3377.5,0.07,0.001,0.07,0.762,,92.577,0.245,6.655,2.543,2.363,Silt
3377.6,0.064,0.001,0.064,0.747,,90.938,0.244,6.604,2.553,2.354,Silt
3377.7,0.056,0.001,0.056,0.73,,88.992,0.245,6.528,2.568,2.372,Silt
3377.8,0.047,0.001,0.047,0.731,,89.075,0.246,6.483,2.581,2.269,Silt
3377.9,0.043,0.001,0.043,0.749,,91.172,0.248,6.504,2.589,2.487,Silt
3378,0.042,0.001,0.042,0.759,,92.279,0.248,6.583,2.591,2.7,Silt
3378.1,0.041,0.001,0.041,0.759,,92.244,0.246,6.668,2.592,2.617,Silt
3378.2,0.04,0.001,0.04,0.748,,90.969,0.241,6.715,2.593,2.651,Silt
3378.3,0.039,0.001,0.039,0.745,,90.679,0.236,6.717,2.595,2.652,Silt
3378.4,0.04,0.001,0.04,0.726,,88.522,0.23,6.7,2.594,2.644,Silt
3378.5,0.041,0.001,0.041,0.72,,87.81,0.228,6.678,2.592,2.684,Silt
3378.6,0.042,0.001,0.042,0.721,,87.913,0.229,6.648,2.591,2.656,Silt
3378.7,0.041,0.001,0.041,0.703,,85.881,0.232,6.614,2.592,2.676,Silt
3378.8,0.04,0.001,0.04,0.718,,87.559,0.234,6.6,2.594,2.694,Silt
3378.9,0.039,0.001,0.039,0.72,,87.792,0.232,6.611,2.596,2.698,Silt
3379,0.038,0.001,0.038,0.717,,87.488,0.23,6.622,2.596,2.703,Silt
3379.1,0.038,0.001,0.038,0.723,,88.138,0.231,6.605,2.596,2.709,Silt
3379.2,0.039,0.001,0.039,0.725,,88.425,0.231,6.56,2.595,2.714,Silt
3379.3,0.041,0.001,0.041,0.71,,86.625,0.236,6.506,2.592,2.652,Silt
3379.4,0.044,0.001,0.044,0.715,,87.268,0.243,6.45,2.586,2.66,Silt
3379.5,0.05,0.001,0.05,0.723,,88.137,0.252,6.38,2.578,2.624,Silt
3379.6,0.055,0.001,0.055,0.717,,87.435,0.258,6.313,2.568,2.639,Silt
3379.7,0.06,0.001,0.06,0.741,,90.214,0.261,6.288,2.561,2.568,Silt
3379.8,0.062,0.001,0.062,0.758,,92.182,0.26,6.322,2.558,2.56,Silt
3379.9,0.062,0.001,0.062,0.761,,92.468,0.262,6.391,2.557,2.6,Silt
3380,0.063,0.001,0.063,0.756,,91.915,0.269,6.448,2.556,2.454,Silt
3380.1,0.064,0.001,0.064,0.741,,90.231,0.272,6.469,2.554,2.288,Silt
3380.2,0.065,0.001,0.065,0.711,,86.753,0.273,6.472,2.553,2.226,Silt
3380.3,0.065,0.001,0.065,0.709,,86.504,0.273,6.499,2.552,2.419,Silt
3380.4,0.066,0.001,0.066,0.722,,88.059,0.267,6.56,2.551,2.467,Silt
3380.5,0.067,0.001,0.067,0.724,,88.266,0.267,6.623,2.549,2.395,Silt
3380.6,0.067,0.001,0.067,0.706,,86.129,0.265,6.647,2.548,2.408,Silt
3380.7,0.067,0.001,0.067,0.705,,86.067,0.267,6.625,2.549,2.395,Silt
3380.8,0.065,0.001,0.065,0.709,,86.542,0.269,6.575,2.552,2.443,Silt
3380.9,0.062,0.001,0.062,0.714,,87.109,0.273,6.511,2.556,2.558,Silt
3381,0.062,0.001,0.062,0.677,,82.883,0.276,6.444,2.558,2.596,Silt
3381.1,0.064,0.001,0.064,0.678,,83.025,0.273,6.383,2.554,2.773,Silt
3381.2,0.067,0.001,0.067,0.684,,83.631,0.27,6.341,2.549,2.985,Silt
3381.3,0.069,0.001,0.069,0.685,,83.734,0.271,6.326,2.545,3.16,Silt
3381.4,0.071,0.001,0.071,0.689,,84.241,0.271,6.333,2.541,3.341,Silt
3381.5,0.074,0.001,0.074,0.69,,84.351,0.275,6.36,2.538,3.303,Silt
3381.6,0.075,0.001,0.075,0.691,,84.471,0.274,6.413,2.535,3.347,Silt
3381.7,0.074,0.001,0.074,0.702,,85.757,0.272,6.478,2.537,3.411,Silt
3381.8,0.069,0.001,0.069,0.725,,88.401,0.268,6.513,2.546,3.424,Silt
3381.9,0.063,0.001,0.063,0.737,,89.773,0.267,6.497,2.556,3.47,Silt
3382,0.06,0.001,0.06,0.737,,89.741,0.268,6.448,2.561,3.474,Silt
3382.1,0.06,0.001,0.06,0.723,,88.116,0.265,6.427,2.56,3.527,Silt
3382.2,0.061,0.001,0.061,0.707,,86.358,0.26,6.461,2.558,3.441,Silt
3382.3,0.062,0.001,0.062,0.687,,84.056,0.255,6.534,2.557,3.516,Silt
3382.4,0.061,0.001,0.061,0.695,,84.97,0.252,6.637,2.558,3.75,Silt
3382.5,0.059,0.001,0.059,0.691,,84.513,0.247,6.781,2.562,3.778,Silt
3382.6,0.054,0.001,0.054,0.715,,87.176,0.243,6.929,2.57,3.651,Silt
3382.7,0.047,0.001,0.047,0.726,,88.511,0.237,7.024,2.583,3.563,Silt
3382.8,0.041,0.001,0.041,0.758,,92.151,0.231,7.01,2.593,3.503,Silt
3382.9,0.038,0.001,0.038,0.784,,95.174,0.231,6.907,2.597,3.696,Silt
3383,0.037,0.001,0.037,0.764,,92.867,0.232,6.775,2.598,3.622,Silt
3383.1,0.035,0.001,0.035,0.775,,94.092,0.238,6.665,2.602,3.265,Silt
3383.2,0.033,0.001,0.033,0.782,,94.882,0.243,6.591,2.605,3.062,Silt
3383.3,0.033,0.001,0.033,0.773,,93.896,0.246,6.575,2.605,3.004,Silt
3383.4,0.034,0.001,0.034,0.784,,95.192,0.25,6.646,2.603,2.826,Silt
3383.5,0.035,0.001,0.035,0.812,,98.336,0.256,6.784,2.603,2.718,Silt
3383.6,0.034,0.001,0.034,0.841,,101.785,0.264,6.93,2.604,2.686,Claystone
3383.7,0.033,0.001,0.033,0.864,,104.347,0.269,7.03,2.606,2.576,Claystone
3383.8,0.032,0.001,0.032,0.864,,104.418,0.271,7.045,2.607,2.592,Claystone
3383.9,0.03,0.001,0.03,0.878,,105.946,0.271,6.983,2.61,2.468,Claystone
3384,0.029,0.001,0.029,0.885,,106.789,0.272,6.884,2.612,2.466,Claystone
3384.1,0.029,0.001,0.029,0.857,,103.478,0.271,6.815,2.612,2.374,Claystone
3384.2,0.033,0.001,0.033,0.81,,98.135,0.275,6.83,2.605,2.268,Claystone
3384.3,0.039,0.001,0.039,0.822,,99.54,0.282,6.937,2.595,2.317,Claystone
3384.4,0.042,0.001,0.042,0.81,,98.166,0.285,7.074,2.59,2.31,Claystone
3384.5,0.039,0.001,0.039,0.824,,99.774,0.285,7.146,2.596,2.338,Claystone
3384.6,0.03,0.001,0.03,0.843,,101.933,0.282,7.1,2.61,2.324,Claystone
3384.7,0.023,0.001,0.023,0.869,,104.99,0.278,6.957,2.622,2.275,Claystone
3384.8,0.023,0.001,0.023,0.894,,107.767,0.277,6.787,2.622,2.24,Claystone
3384.9,0.03,0.001,0.03,0.863,,104.253,0.279,6.66,2.61,2.237,Claystone
3385,0.04,0.001,0.04,0.833,,100.799,0.277,6.578,2.594,2.371,Claystone
3385.1,0.046,0.001,0.046,0.801,,97.109,0.279,6.528,2.583,2.471,Claystone
