DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3107.1312,0.003,0.001,0.29559999,0.5902,84.1913986,74.9265975,0.37929999,0,2.16939997,3726.40991,Sandstone
3107.2836,0.0037,0.001,0.268,0.59119999,82.2965011,75.0271987,0.37400001,0,2.21510004,2247.02709,Sandstone
3107.436,0.00639999,0.001,0.2405,0.59210002,82.745903,75.1277008,0.36869999,0,2.26079988,767.643371,Sandstone
3107.5884,0.00559999,0.001,0.2545,0.58039999,82.6102981,73.8422012,0.37569999,0,2.23760008,1004.5,Sandstone
3107.7408,0.0035,0.001,0.2985,0.55959999,83.1228027,71.5531997,0.39160001,0,2.1644001,2483.88305,Sandstone
3107.8932,0.0034,0.001,0.34259998,0.5388,83.4039993,69.2640991,0.40759998,0,2.09130001,3963.26708,Sandstone
3108.0456,0.0035,0.001,0.3526,0.52289998,83.8012008,67.5140991,0.41010001,0,2.07470011,5000,Sandstone
3108.198,0.00279999,0.001,0.28279998,0.51840001,85.171997,67.0263977,0.3813,0,2.19050002,5000,Sandstone
3108.3504,0.00249999,0.001,0.2131,0.51399999,85.3480987,66.5386962,0.35249999,0,2.30629992,5000,Sandstone
3108.5028,0.00249999,0.001,0.14509999,0.50959998,84.4737014,66.0569992,0.32429999,0,2.41919994,4972.27197,Sandstone
3108.6552,0.003,0.001,0.1708,0.50809997,83.6442031,65.8924026,0.33160001,0,2.37649989,3463.07592,Sandstone
3108.8076,0.004,0.001,0.1965,0.50660002,84.6538009,65.7277984,0.33899998,0,2.33389997,1953.88,Sandstone
3108.96,0.00839999,0.001,0.2222,0.50510001,82.9255981,65.5632019,0.3463,0,2.29119992,444.684387,Sandstone
3109.1124,0.0252,0.001,0.23569999,0.50139999,83.2582015,65.1491012,0.35139998,0,2.26880002,49.4174995,Sandstone
3109.2648,0.0249,0.001,0.2449,0.4968,79.8896026,64.646202,0.3558,0,2.25349998,50.5666007,Sandstone
3109.4172,0.02459999,0.001,0.254,0.49219998,79.9896011,64.1432037,0.3601,0,2.23830008,51.7156982,Sandstone
3109.5696,0.0065,0.001,0.2414,0.4781,80.691101,62.5880012,0.35210001,0,2.25920009,741.054321,Sandstone
3109.722,0.0037,0.001,0.2029,0.4526,81.2807006,59.7807998,0.32949998,0,2.32319998,2249.10107,Sandstone
3109.8744,0.00289999,0.001,0.16429999,0.42699998,82.9233016,56.9734992,0.3068,0,2.38720011,3757.14794,Sandstone
3110.0268,0.00249999,0.001,0.13639999,0.409,81.1277008,54.9929008,0.29139998,0,2.43359994,5000,Sandstone
3110.1792,0.00249999,0.001,0.15839999,0.4262,79.2624969,56.8857002,0.30989998,0,2.39700007,5000,Sandstone
3110.3316,0.00249999,0.001,0.1805,0.44339999,78.3611984,58.7784996,0.32839998,0,2.36039996,5000,Sandstone
3110.484,0.00249999,0.001,0.2025,0.46059998,80.6110992,60.6712989,0.34689998,0,2.32380008,5000,Sandstone
3110.6364,0.00249999,0.001,0.2245,0.46489998,82.6337966,61.1427993,0.3571,0,2.2873001,5000,Sandstone
3110.7888,0.00249999,0.001,0.2466,0.4677,83.0093994,61.4476013,0.3664,0,2.25069999,5000,Sandstone
3110.9412,0.0027,0.001,0.26859998,0.47049999,82.4291,61.7523994,0.37569999,0,2.21409988,5000,Sandstone
3111.0936,0.00249999,0.001,0.25459998,0.47049999,80.1763992,61.7577018,0.3684,0,2.23740005,5000,Sandstone
3111.246,0.00249999,0.001,0.2178,0.46889999,79.2046966,61.5747985,0.35069999,0,2.29839992,5000,Sandstone
3111.3984,0.00249999,0.001,0.18109999,0.46720001,79.8391036,61.3918991,0.33289998,0,2.35940003,5000,Sandstone
3111.5508,0.0026,0.001,0.17069999,0.46509999,81.8331985,61.1664009,0.32730001,0,2.37660002,4505.27392,Sandstone
3111.7032,0.00319999,0.001,0.21289999,0.4623,84.9280014,60.8554992,0.34580001,0,2.30649995,3021.09594,Sandstone
3111.8556,0.00449999,0.001,0.25519999,0.45950001,84.7626037,60.5446014,0.36439999,0,2.23639988,1536.91796,Sandstone
3112.008,0.01219999,0.001,0.28979998,0.45570001,84.8861007,60.1254005,0.3799,0,2.1789999,208.5596,Sandstone
3112.1604,0.0043,0.001,0.187,0.4341,85.9749984,57.7509994,0.3393,0,2.34960007,1692.73706,Sandstone
3112.3128,0.0031,0.001,0.0841,0.41249999,80.9393997,55.3765983,0.2987,0,2.52029991,3176.91503,Sandstone
3112.4652,0.00279999,0.001,0.0472,0.39089998,81.2139968,53.002201,0.2581,0,2.69099998,4661.09277,Sandstone
3112.6176,0.00249999,0.001,0.0103,0.42590001,81.096199,56.8535003,0.2822,0,2.64299988,5000,Sandstone
3112.77,0.00249999,0.001,0.07819999,0.47769999,82.2281036,62.5471992,0.32539999,0,2.5302,5000,Sandstone
3112.9224,0.00249999,0.001,0.14609999,0.5295,83.185501,68.2408981,0.36860001,0,2.41739988,5000,Sandstone
3113.0748,0.0027,0.001,0.19059999,0.57419997,83.0326995,73.1656036,0.38049998,0,2.34349989,4253.44189,Sandstone
3113.2272,0.0034,0.001,0.2108,0.61180001,82.8570022,77.2926025,0.35989999,0,2.30999994,2732.37988,Sandstone
3113.3796,0.0051,0.001,0.231,0.64929997,85.0158996,81.4196014,0.33939999,0,2.27649998,1211.31896,Sandstone
3113.532,0.05849999,0.001,0.25049999,0.68339997,83.5361022,85.1779022,0.32609999,0,2.24419999,9.12860012,Sandstone
3113.6844,0.0683,0.001,0.26699998,0.70499998,81.9049987,87.5493011,0.34040001,0,2.21679997,6.69329977,Sandstone
3113.8368,0.08569999,0.001,0.28349998,0.72659999,79.068901,89.9206008,0.35479998,0,2.18939995,4.25790023,Sandstone
3113.9892,0.13099999,0.001,0.30000001,0.74809998,77.9830017,92.2919006,0.3691,0,2.16190004,1.8226,Sandstone
3114.1416,0.13089999,0.001,0.2483,0.80199998,77.2755966,98.2230987,0.3303,0,2.24780011,1.82560002,Sandstone
3114.294,0.1246,0.001,0.1914,0.85839998,79.6059036,104.425796,0.2874,0,2.34229993,2.01460003,Sandstone
3114.4464,0.11909999,0.001,0.13449999,0.91479998,81.3904037,110.628501,0.24449999,0,2.4368,2.20350003,Sandstone
3114.5988,0.1014,0.001,0.1014,0.93599998,82.1065979,112.960197,0.22619999,0,2.49169993,2.24040007,Sandstone
3114.7512,0.0812,0.001,0.0812,0.93809998,81.9328994,113.191802,0.22139999,0,2.52530002,2.1946001,Sandstone
3114.9036,0.061,0.001,0.061,0.94019997,83.7025985,113.4235,0.21649999,0,2.55879998,2.14890003,Sandstone
3115.056,0.0441,0.001,0.0441,0.9393,85.9602966,113.320198,0.21389999,0,2.58669996,2.11330008,Claystone
3115.2084,0.0331,0.001,0.0331,0.93309998,86.1917037,112.640502,0.2151,0,2.60500001,2.09500002,Claystone
3115.3608,0.02209999,0.001,0.02209999,0.92690002,86.1288986,111.9608,0.21639999,0,2.62330007,2.07669997,Claystone
3115.5132,0.0114,0.001,0.0114,0.92690002,84.2444992,111.957496,0.2176,0,2.64109992,2.05080008,Claystone
3115.6656,0.0041,0.001,0.0041,0.99169999,83.6865997,119.086799,0.2186,0,2.65319991,1.94410002,Claystone
3115.818,0.00419999,0.001,0.00419999,1,83.7791976,126.216003,0.2196,0,2.66540002,1.83739995,Claystone
3115.9704,0.0043,0.001,0.0043,1,84.3869018,133.345306,0.22059999,0,2.6775999,1.73070001,Claystone
3116.1228,0.00439999,0.001,0.00439999,1,84.7088012,137.655105,0.2239,0,2.66770005,1.65349996,Claystone
3116.2752,0.00449999,0.001,0.00449999,1,83.7512969,141.285293,0.22769999,0,2.65249991,1.58340001,Claystone
3116.4276,0.0137,0.001,0.0137,1,82.7549972,144.915405,0.23149999,0,2.63720011,1.51329994,Claystone
3116.58,0.01899999,0.001,0.01899999,1,81.5870971,143.7872,0.23109999,0,2.62840008,1.54719996,Claystone
3116.7324,0.02089999,0.001,0.02089999,1,77.790802,138.3526,0.22699999,0,2.62540006,1.67519998,Claystone
3116.8848,0.0227,0.001,0.0227,1,69.5574035,132.917999,0.2228,0,2.6222999,1.8032,Claystone
3117.0372,0.0228,0.001,0.0228,1,64.8821029,124.184501,0.2152,0,2.62220001,1.93719995,Claystone
3117.1896,0.0172,0.001,0.0172,0.86580002,66.0110015,105.235099,0.1967,0,2.6314001,2.08960008,Claystone
3117.342,0.01169999,0.001,0.01169999,0.69349998,70.2457962,86.2856979,0.1782,0,2.64050006,2.2420001,Claystone
3117.4944,0.0062,0.001,0.0062,0.5212,73.3892974,67.3363037,0.1597,0,2.64969992,2.39439988,Claystone
3117.6468,0.006,0.001,0.006,0.50059998,74.2856979,65.0691986,0.1544,0,2.70580005,2.23850011,Claystone
3117.7992,0.00579999,0.001,0.00579999,0.48579999,74.9389038,63.4385986,0.14949999,0,2.7637,2.07089996,Claystone
3117.9516,0.00549999,0.001,0.00549999,0.47099998,78.0680999,61.8078994,0.1447,0,2.82159996,1.90320003,Claystone
3118.104,0.00529999,0.001,0.00529999,0.46639999,75.4852981,61.3087005,0.1515,0,2.865,1.77719998,Sandstone
3118.2564,0.0051,0.001,0.0051,0.46669998,74.6796035,61.3362007,0.16369999,0,2.90149998,1.67050004,Sandstone
3118.4088,0.0049,0.001,0.0049,0.46689999,75.0040969,61.3636016,0.17579999,0,2.93810009,1.56379997,Sandstone
3118.5612,0.0046,0.001,0.0046,0.4724,75.2192993,61.9637985,0.19099999,0,2.93919992,1.347,Sandstone
3118.7136,0.00439999,0.001,0.00439999,0.48559999,73.9093017,63.4177017,0.2106,0,2.88739991,0.96600002,Sandstone
3118.866,0.00419999,0.001,0.00419999,0.4988,75.0574035,64.8715972,0.23019999,0,2.83559989,0.58499997,Sandstone
3119.0184,0.004,0.001,0.004,0.509,77.334999,65.9921035,0.24779999,0,2.78670001,0.28569999,Sandstone
3119.1708,0.0037,0.001,0.0037,0.49709999,76.1989974,64.6845016,0.2502,0,2.75929999,0.58139997,Sandstone
3119.3232,0.0035,0.001,0.0035,0.48519998,75.7710037,63.3768997,0.25260001,0,2.73180007,0.87699997,Sandstone
3119.4756,0.00329999,0.001,0.00329999,0.47339999,74.2505035,62.0694007,0.25499999,0,2.70440006,1.17270004,Sandstone
3119.628,0.003,0.001,0.003,0.44980001,74.7362976,59.4791984,0.2451,0,2.72049999,1.13810002,Sandstone
3119.7804,0.00279999,0.001,0.00279999,0.42399999,77.7855987,56.6445999,0.23289999,0,2.74489998,1.04050004,Sandstone
3119.9328,0.0026,0.001,0.0026,0.39829999,79.677597,53.8098983,0.22069999,0,2.76920008,0.94300001,Sandstone
3120.0852,0.0024,0.001,0.0024,0.38229998,77.9733963,52.0555992,0.21459999,0,2.76810002,0.96130001,Sandstone
3120.2376,0.00209999,0.001,0.00209999,0.37409999,73.9639968,51.1534004,0.2134,0,2.74670004,1.07109999,Sandstone
3120.39,0.0019,0.001,0.0019,0.3659,74.4010009,50.2512016,0.2122,0,2.72539997,1.18079996,Sandstone
3120.5424,0.0017,0.001,0.0017,0.3603,73.0960006,49.6296997,0.2079,0,2.70580005,1.3312,Sandstone
3120.6948,0.0015,0.001,0.0015,0.3612,71.7030029,49.7364006,0.1955,0,2.69050002,1.58729994,Sandstone
3120.8472,0.0012,0.001,0.0012,0.36219999,71.5684967,49.8429985,0.1832,0,2.67529988,1.84329998,Sandstone
3120.9996,0.001,0.001,0.001,0.3632,68.7424011,49.9500007,0.1708,0,2.66000008,2.0999999,Sandstone
3121.152,0.002,0.001,0.002,0.36529999,62.9883995,50.1841011,0.16329999,0,2.6630001,2.11520004,Sandstone
3121.3044,0.003,0.001,0.003,0.36739999,60.8297004,50.4188003,0.15569999,0,2.66610002,2.13039994,Sandstone
3121.4568,0.004,0.001,0.004,0.36959999,66.2538986,50.6534996,0.1481,0,2.66910004,2.14569997,Sandstone
3121.6092,0.00499999,0.001,0.00499999,0.36539998,68.7490005,50.1893005,0.141,0,2.67219996,2.7091,Sandstone
3121.7616,0.006,0.001,0.006,0.35859999,68.5688018,49.4486007,0.134,0,2.67519998,3.4893999,Sandstone
3121.914,0.007,0.001,0.007,0.35190001,70.2130966,48.7080001,0.127,0,2.6782999,4.26970005,Sandstone
3122.0664,0.008,0.001,0.008,0.36269998,73.7798004,49.9009017,0.1286,0,2.66939997,4.4124999,Sandstone
3122.2188,0.00899999,0.001,0.00899999,0.39629998,75.2117996,53.5980987,0.14129999,0,2.64499998,3.72979998,Sandstone
3122.3712,0.0237,0.001,0.0237,0.43,77.0363998,57.2952995,0.15389999,0,2.62059998,3.04699993,Sandstone
3122.5236,0.03979999,0.001,0.03979999,0.45950001,77.3292999,60.5418014,0.1658,0,2.59389996,2.61019992,Sandstone
3122.676,0.06369999,0.001,0.06369999,0.4666,79.3128967,61.3282012,0.1735,0,2.55419993,3.51539993,Sandstone
3122.8284,0.0841,0.001,0.0876,0.4738,77.6880035,62.1144981,0.18119999,0,2.51460003,4.42070007,Sandstone
3122.9808,0.0766,0.001,0.1115,0.48089998,74.5830001,62.9009017,0.18889999,0,2.4749999,5.32600021,Sandstone
3123.1332,0.0679,0.001,0.1193,0.46169999,75.5904998,60.7835998,0.1921,0,2.46199989,6.78270006,Sandstone
3123.2856,0.06129999,0.001,0.12479999,0.4386,80.2667007,58.2476005,0.19449999,0,2.45289993,8.31879997,Sandstone
3123.438,0.05629999,0.001,0.1303,0.4156,84.6672973,55.7117004,0.19699999,0,2.44370007,9.85499954,Sandstone
3123.5904,0.0538,0.001,0.12049999,0.4314,85.6800003,57.4589004,0.19949999,0,2.4598999,10.7693004,Sandstone
3123.7428,0.0527,0.001,0.1004,0.474,84.5421981,62.1436996,0.202,0,2.49340009,11.2569999,Sandstone
3123.8952,0.0516,0.001,0.0802,0.51660001,82.7990036,66.8284988,0.2046,0,2.52690005,11.7446002,Sandstone
3124.0476,0.0522,0.001,0.064,0.56669998,82.2748031,72.3395996,0.2081,0,2.5538001,11.4545001,Sandstone
3124.2,0.0566,0.001,0.0566,0.63340002,80.8482971,79.6699981,0.21369999,0,2.56599998,9.45199966,Sandstone
3124.3524,0.0493,0.001,0.0493,0.69999998,81.5597991,87.0003967,0.2194,0,2.5782001,7.44950008,Sandstone
3124.5048,0.04129999,0.001,0.04129999,0.76499998,81.2265014,94.1540985,0.2249,0,2.5913999,5.5058999,Sandstone
3124.6572,0.01379999,0.001,0.01379999,0.78060001,80.6942977,95.8701019,0.2248,0,2.63720011,5.3748002,Claystone
3124.8096,0.01379999,0.001,0.01379999,0.79619997,77.9470977,97.5860977,0.2248,0,2.68289995,5.24370002,Claystone
3124.962,0.01379999,0.001,0.01379999,0.8118,77.3406982,99.3021011,0.2247,0,2.72860002,5.11269998,Claystone
3125.1144,0.01379999,0.001,0.01379999,0.74019998,79.1032028,91.4199981,0.21969999,0,2.73079991,3.99550008,Claystone
3125.2668,0.01379999,0.001,0.01379999,0.63950002,79.0215988,80.3496017,0.21299999,0,2.71869993,2.55069994,Claystone
3125.4192,0.01379999,0.001,0.01379999,0.53890001,77.6541976,69.2792968,0.2063,0,2.70650005,1.10599994,Claystone
3125.5716,0.01379999,0.001,0.01379999,0.4508,77.4402008,59.5880012,0.2029,0,2.66560006,4.74049997,Claystone
3125.724,0.0328,0.15659999,0.0329,0.3409,77.404602,51.4528999,0.20319999,0,2.59249997,14.1070003,Claystone
3125.8764,0.03089999,1.71130001,0.07469999,0.26269999,81.4313964,43.3177986,0.2035,0,2.51929998,23.4734992,Claystone
3126.0288,0.0115,15.5394001,0.11609999,0.1931,85.3499984,36.080101,0.20479999,0,2.44679999,317.280395,Claystone
3126.1812,0.0062,114.732101,0.18799999,0.1605,87.4692001,32.6936988,0.2108,0,2.37660002,1831.81005,Claystone
3126.3336,0.00499999,366.551208,0.21449999,0.128,86.8654022,29.3073997,0.2168,0,2.30649995,3346.34008,Claystone
3126.486,0.00439999,1171.07495,0.24089999,0.09539999,87.2947006,25.9211006,0.2228,0,2.23639988,4860.87011,Claystone
3126.6384,0.0049,1176.57995,0.2433,0.0973,85.6269989,26.1165008,0.22079999,0,2.22720003,3728.48291,Claystone
3126.7908,0.006,1051.56494,0.2432,0.1026,86.0039978,26.6742992,0.21799999,0,2.22420001,2328.34497,Claystone
3126.9432,0.0087,939.833007,0.2431,0.108,86.060997,27.2320995,0.2152,0,2.22110009,928.20642,Claystone
3127.0956,0.0129,878.322387,0.24469999,0.11259999,87.3159027,27.7133998,0.2148,0,2.21620011,354.225891,Claystone
3127.248,0.01439999,842.900512,0.24709999,0.1168,86.8425979,28.1492996,0.2158,0,2.21009993,271.100891,Claystone
3127.4004,0.01679999,808.908325,0.24959999,0.12099999,86.8518981,28.5851001,0.2168,0,2.20399999,187.975799,Claystone
3127.5528,0.0194,773.198486,0.25049999,0.12399999,87.5372009,28.8910999,0.21729999,0,2.20210003,132.767196,Claystone
3127.7052,0.0195,733.528686,0.2483,0.12449999,87.7018966,28.9521007,0.21699999,0,2.20819997,130.2191,Claystone
3127.8576,0.0196,695.894897,0.24609999,0.1251,87.0512008,29.0130004,0.2168,0,2.21429991,127.670898,Claystone
3128.01,0.0197,658.749694,0.2441,0.126,87.7117004,29.1012001,0.2166,0,2.22000002,125.064598,Sandstone
3128.1624,0.01999999,604.47229,0.24449999,0.1305,87.745697,29.5767002,0.2178,0,2.22000002,121.629501,Sandstone
3128.3148,0.0203,554.66687,0.245,0.1351,88.1520996,30.0522003,0.21899999,0,2.22000002,118.194396,Sandstone
3128.4672,0.0205,508.965393,0.24549999,0.13969999,87.6365966,30.5277004,0.2201,0,2.22000002,114.7593,Sandstone
3128.6196,0.0205,453.578094,0.24629999,0.14599999,87.1074981,31.1849002,0.2202,0,2.2176001,115.589103,Sandstone
3128.772,0.0204,400.991302,0.24729999,0.15279999,86.9440994,31.8920993,0.21999999,0,2.21460008,117.5886,Sandstone
3128.9244,0.0203,354.50119,0.2483,0.1596,87.5426025,32.5992012,0.21979999,0,2.21149992,119.588096,Sandstone
3129.0768,0.0203,306.457885,0.2486,0.16689999,87.8139038,33.3569984,0.2192,0,2.21000003,120.014801,Sandstone
3129.2292,0.0204,259.146911,0.24819999,0.1747,87.8444976,34.1647987,0.21829999,0,2.21000003,118.893096,Sandstone
3129.3816,0.0205,219.139694,0.24779999,0.1824,88.5389022,34.9724998,0.21739999,0,2.21000003,117.7714,Sandstone
3129.534,0.0207,188.548004,0.24799999,0.18979999,88.9765014,35.7414016,0.21719999,0,2.20930004,115.184997,Sandstone
3129.6864,0.0214,172.318099,0.24989999,0.19589999,88.8397979,36.3754005,0.2195,0,2.20630002,107.498001,Sandstone
3129.8388,0.02209999,157.485397,0.25189998,0.202,89.4057006,37.0093994,0.22179999,0,2.2032001,99.8108978,Sandstone
3129.9912,0.0229,143.929306,0.25389999,0.2081,88.745697,37.6433982,0.22419999,0,2.20020008,92.1239013,Sandstone
3130.1436,0.02309999,131.442199,0.25510001,0.21359999,88.805603,38.2112998,0.22709999,0,2.20000004,90.9132003,Sandstone
3130.296,0.02319999,120.033096,0.2563,0.21899999,88.6352005,38.7751998,0.23,0,2.20000004,90.0994033,Sandstone
3130.4484,0.02329999,109.614303,0.2574,0.22439999,88.4726028,39.3390998,0.23289999,0,2.20000004,89.2855987,Sandstone
3130.6008,0.0237,110.1669,0.2572,0.2239,86.3960037,39.2901,0.23229999,0,2.20000004,86.2723007,Sandstone
3130.7532,0.0241,116.2891,0.25619998,0.2205,85.2583999,38.9273986,0.2298,0,2.20000004,82.1331024,Sandstone
3130.9056,0.02459999,122.751701,0.25519999,0.21699999,85.8945999,38.564701,0.2273,0,2.20000004,77.9938964,Sandstone
3131.058,0.0249,129.487304,0.2538,0.2131,85.6014022,38.1624984,0.2247,0,2.2012,75.1121978,Sandstone
3131.2104,0.025,136.4449,0.25159999,0.20859999,86.2296981,37.6962013,0.22179999,0,2.20420002,74.2770004,Sandstone
3131.3628,0.025,143.776596,0.2494,0.20409999,82.6486968,37.2298011,0.21889999,0,2.20729994,73.4419021,Sandstone
3131.5152,0.0251,149.050292,0.2469,0.2002,84.007698,36.8249015,0.21619999,0,2.21119999,72.2409973,Sandstone
3131.6676,0.02569999,133.357192,0.2425,0.2017,84.5634994,36.9743003,0.21559999,0,2.22340011,67.7390975,Sandstone
3131.82,0.0263,119.316398,0.2381,0.20309999,84.794197,37.1236,0.215,0,2.23559999,63.2372016,Sandstone
3131.9724,0.027,106.753898,0.2337,0.2045,86.2083969,37.2728996,0.21439999,0,2.24780011,58.7352981,Sandstone
3132.1248,0.0273,105.409797,0.2343,0.20569999,87.7767028,37.3922996,0.2157,0,2.24749994,57.4308013,Sandstone
3132.2772,0.0274,106.376602,0.236,0.20679999,90.3574981,37.5051002,0.21729999,0,2.24449992,56.8334007,Sandstone
3132.4296,0.02759999,107.352302,0.2377,0.2079,92.6817016,37.6179008,0.21899999,0,2.2414,56.236,Sandstone
3132.582,0.02759999,94.4337997,0.24289999,0.2186,94.0951004,38.7375984,0.2237,0,2.23180007,56.9800987,Sandstone
3132.7344,0.02759999,73.830101,0.25099998,0.2377,93.9040985,40.7219009,0.2309,0,2.21659994,58.8759002,Sandstone
3132.8868,0.02749999,57.7218017,0.25909999,0.25679999,92.2555999,42.7061004,0.2381,0,2.2012999,60.7718009,Sandstone
3133.0392,0.0271,44.4261016,0.26539999,0.27509999,93.8432998,44.6096,0.24359999,0,2.18919992,64.4841995,Sandstone
3133.1916,0.0258,32.6800003,0.26679998,0.29120001,94.4600982,46.2798995,0.24449999,0,2.1861999,73.4422988,Sandstone
3133.344,0.0247,24.0394992,0.26820001,0.30720001,93.7293014,47.9501991,0.24539999,0,2.18309998,82.400299,Sandstone
3133.4964,0.0238,17.6835002,0.2696,0.3233,91.5376968,49.6204986,0.24629999,0,2.18009996,91.3583984,Sandstone
3133.6488,0.0259,10.8500003,0.2599,0.3382,84.7977981,51.1748008,0.2398,0,2.20079994,72.9373016,Sandstone
3133.8012,0.0291,6.62809991,0.25,0.3531,80.5460968,52.7262001,0.23319999,0,2.22219991,53.8536987,Sandstone
3133.9536,0.0346,4.04899978,0.23999999,0.36809998,80.6652984,54.2775993,0.2265,0,2.24349999,34.7701988,Sandstone
3134.106,0.0377,1.57729995,0.2204,0.39610001,77.5550003,57.1944007,0.2175,0,2.29029989,27.4993,Sandstone
3134.2584,0.0383,0.50459998,0.1965,0.42989999,75.7753982,60.7086982,0.20749999,0,2.34820008,25.3992996,Sandstone
3134.4108,0.039,0.1614,0.1726,0.46369999,78.3602981,64.2230987,0.1976,0,2.40610003,23.2992,Sandstone
3134.5632,0.03929999,0.03799999,0.1251,0.49110001,78.4664993,67.0787963,0.19239999,0,2.43120002,19.9717998,Sandstone
3134.7156,0.0471,0.0593,0.17,0.5097,79.4452972,69.0052032,0.19419999,0,2.40980005,14.9120998,Sandstone
3134.868,0.05649999,0.0469,0.1781,0.52819997,80.8852996,70.9315032,0.19599999,0,2.38849997,9.85239982,Sandstone
3135.0204,0.07169999,0.04699999,0.18739999,0.5363,85.2659988,71.7782974,0.19889999,0,2.36470007,5.64580011,Sandstone
3135.1728,0.0661,0.22089999,0.20499999,0.47729998,90.7599029,65.6396026,0.209,0,2.32509994,6.95949983,Sandstone
3135.3252,0.0619,1.03869998,0.22259999,0.4183,94.1718978,59.5009002,0.21909999,0,2.28539991,8.27320003,Sandstone
3135.4776,0.05849999,4.88430023,0.24029999,0.35929998,97.6904983,53.3623008,0.2292,0,2.24580001,9.58689975,Sandstone
